time,材料2,材料4,材料5,材料7,材料8,材料10,材料11,材料13,材料55,材料21,材料22
1344,3.5982025,3.9987649999999997,3.8129975,4.1815750000000005,3.948915,3.4411275,4.7558875,3.5487775,3.4290375,3.5586450000000003,3.10251
1345,3.711,3.9679300000000004,3.848776666666667,4.41351,3.9360133333333334,3.24788,4.923923333333334,3.5596566666666667,3.46085,3.556483333333333,3.1936966666666664
1346,3.61068,4.004666666666666,3.853313333333334,4.164673333333334,3.949073333333333,3.3767333333333336,4.5323199999999995,3.5702533333333335,3.402296666666667,3.5688133333333334,3.14479
1347,3.58213,4.0732,3.862963333333333,4.439183333333333,3.91909,3.242593333333333,4.787116666666666,3.5372,3.427326666666667,3.4315700000000002,3.10675
1348,3.6908166666666666,4.066786666666666,3.906446666666666,4.205353333333333,3.899783333333333,3.4375166666666668,4.90269,3.479836666666667,3.43684,3.5010666666666665,3.319993333333333
1349,3.67106,3.9841599999999997,3.92867,4.294736666666666,3.9275866666666666,3.39644,4.40056,3.4329133333333335,3.4244533333333336,3.4838066666666663,3.1984
1350,3.6380675,4.0113375,3.9109325,4.3201325,3.8802875,3.3548525,5.0671,3.433265,3.3633100000000002,3.3317825,3.269375
1351,3.6580266666666668,4.021293333333333,3.928323333333333,4.271006666666667,3.882013333333333,3.4175733333333334,4.356993333333333,3.4527966666666665,3.4628900000000002,3.5103566666666666,3.22484
1352,3.50672,4.03757,3.930336666666667,4.314136666666667,3.872453333333333,3.3606433333333334,5.089966666666666,3.4419333333333335,3.38636,3.41191,3.3179866666666666
1353,3.6984033333333333,3.9185433333333335,3.9023333333333334,4.172723333333333,3.842236666666667,3.5269733333333337,4.325993333333334,3.323406666666667,3.2921766666666663,3.5253333333333337,3.2238066666666665
1354,3.6562433333333337,4.092356666666666,4.0265466666666665,4.32013,3.88358,3.389933333333333,4.9955766666666666,3.2749366666666666,3.3415533333333336,3.42173,3.5726533333333332
1355,3.55046,4.0449649999999995,3.8991625,4.2261524999999995,3.8764149999999997,3.4861,4.5274025,3.249215,3.279245,3.5350575,3.2508749999999997
1356,3.63005,3.9886533333333336,4.041846666666667,4.366243333333333,3.8983833333333333,3.5088333333333335,5.124786666666666,3.2259966666666666,3.0395133333333333,3.46674,3.57825
1357,3.496206666666667,3.9316866666666663,3.92498,4.210153333333333,3.9309733333333337,3.379186666666667,4.2796433333333335,3.256596666666667,3.2765233333333335,3.5835266666666663,3.37844
1358,3.4954966666666665,3.948866666666666,4.01537,4.222316666666667,4.018603333333334,3.52277,4.884456666666666,3.2264133333333334,3.2638700000000003,3.5062800000000003,3.302656666666667
1359,3.6371066666666665,3.9718966666666664,4.05637,4.139029999999999,3.992826666666667,3.5531900000000003,4.720456666666667,3.2479066666666667,3.3660599999999996,3.6284533333333333,3.63791
1360,3.59253,3.9103166666666667,3.972383333333333,4.320716666666667,3.96616,3.467833333333333,4.5319199999999995,3.1759866666666667,3.445873333333333,3.53416,3.4212233333333337
1361,3.2633500000000004,4.02151,4.023876666666667,4.302676666666667,4.0365,3.5726566666666666,4.944640000000001,3.1618166666666667,3.310783333333333,3.5676799999999997,3.47355
1362,3.5830725,3.9300125,4.003455,4.252955,4.026245,3.4292949999999998,4.5748375,3.1965399999999997,3.3581675,3.5337775000000002,3.5648600000000004
1363,3.301603333333334,3.8536133333333336,4.049133333333333,4.244626666666666,4.030783333333333,3.611803333333333,4.8231166666666665,3.1976999999999998,3.345406666666667,3.5020933333333333,3.5421799999999997
1364,3.5678933333333336,3.8648666666666665,4.006376666666667,4.265363333333333,4.004623333333334,3.4027433333333335,4.457716666666666,3.2228933333333334,3.3229866666666665,3.4210666666666665,3.411013333333333
1365,3.5656966666666663,3.944546666666666,4.14173,4.29663,3.999693333333333,3.4434133333333334,4.716446666666666,3.2463833333333336,3.4298533333333334,3.3811766666666667,3.6698500000000003
1366,3.350106666666667,3.7525600000000003,4.028176666666666,4.307796666666667,4.0348766666666664,3.4639333333333333,4.34892,3.3066899999999997,3.3506033333333334,3.508566666666667,3.5220033333333336
1367,3.36964,3.9417933333333335,4.038803333333333,4.275096666666666,3.987886666666667,3.4989733333333333,4.959023333333334,3.2706733333333333,3.36787,3.31893,3.4807
1368,3.5967233333333333,3.837036666666666,4.083176666666667,4.31207,4.101533333333333,3.4552133333333335,4.0527033333333335,3.3001633333333333,3.334006666666667,3.4061533333333336,3.67048
1369,3.343075,3.9113949999999997,4.0093250000000005,4.27465,4.0714075,3.4341625000000002,5.14235,3.2814225,3.3298300000000003,3.3838274999999998,3.5585925
1370,3.563826666666667,3.7641500000000003,4.072326666666666,4.34882,4.085443333333333,3.425076666666667,4.160006666666667,3.2721866666666664,3.3638833333333333,3.426296666666667,3.737683333333333
1371,3.4432733333333334,3.8417266666666663,4.06879,4.206953333333334,4.101493333333333,3.43775,5.010916666666667,3.2760533333333335,3.54506,3.31912,3.6509466666666666
1372,3.2510999999999997,3.95128,4.051816666666666,4.379066666666667,4.128023333333334,3.3305233333333333,4.134566666666667,3.3545233333333333,3.3104033333333334,3.4473299999999996,3.6850233333333335
1373,3.6483566666666665,3.7601,4.0587333333333335,4.22745,4.116253333333334,3.3368800000000003,4.826643333333333,3.3116533333333336,3.26334,3.347436666666667,3.69615
1374,3.3876066666666667,3.9632966666666665,4.106093333333334,4.27761,4.080516666666667,3.2717799999999997,4.227073333333333,3.3631466666666667,3.36678,3.3947133333333332,3.82924
1375,3.4461575000000004,3.8484325,4.02745,4.272515,4.1186,3.2888675,5.00136,3.41775,3.3109675,3.39231,3.7862175000000002
1376,3.4392566666666666,3.8500433333333333,4.093946666666667,4.232796666666666,4.08599,3.2252466666666666,4.056483333333333,3.36014,3.2001033333333333,3.4309333333333334,3.876306666666667
1377,3.4016933333333337,3.72496,3.99806,4.413913333333333,4.08393,3.1448366666666665,4.49651,3.444786666666667,3.25816,3.4907466666666664,3.84515
1378,3.270796666666667,3.8819,4.04177,4.201303333333333,4.094256666666666,3.2924133333333336,4.350346666666667,3.4052966666666666,3.3958333333333335,3.4255933333333335,3.793276666666667
1379,3.561593333333333,4.0298066666666665,4.11437,4.306123333333333,4.117513333333334,3.19468,4.830146666666667,3.4779166666666668,3.316243333333333,3.5216100000000004,3.92501
1380,3.365136666666667,3.750723333333333,4.01651,4.227903333333334,3.9758066666666667,3.2134466666666666,3.8799333333333337,3.40807,3.33701,3.444736666666667,3.8691133333333334
1381,3.5002375,3.911505,4.1131525,4.242895,4.09656,3.1941175,4.7672325,3.3972625,3.2963575,3.5339825,3.7785124999999997
1382,3.38011,3.6082066666666663,4.051876666666666,4.23527,4.010513333333333,3.2237566666666666,3.9009133333333335,3.4228433333333332,3.2294466666666666,3.4737299999999998,4.023126666666666
1383,3.3880166666666667,3.624166666666667,4.025326666666667,4.1947,4.0277400000000005,3.2457,4.910656666666667,3.42993,3.257733333333333,3.40494,3.8205566666666666
1384,3.476203333333333,3.5602766666666668,4.031873333333333,4.258093333333334,4.024313333333333,3.161633333333333,4.021156666666666,3.435033333333333,3.126246666666667,3.4868633333333334,3.882353333333333
1385,3.485545,3.689185,4.0676125,4.20165,4.011925,3.2817175,4.60368,3.4741675,3.271315,3.3771649999999998,3.87897
1386,3.4779433333333336,3.7033666666666663,4.044426666666666,4.375073333333333,4.0201633333333335,3.0970833333333334,4.126036666666667,3.437583333333333,3.25305,3.5261433333333336,3.8516399999999997
1387,3.528473333333333,3.69857,4.100656666666667,4.0871900000000005,3.998633333333333,3.3241866666666664,4.935113333333333,3.379773333333334,3.2841733333333334,3.4805533333333334,4.024563333333334
1388,3.37558,3.6129433333333334,4.0567899999999995,4.3813233333333335,3.966393333333333,3.10516,3.91723,3.550326666666667,3.19401,3.49019,3.8123799999999997
1389,3.5080899999999997,3.59746,4.135903333333333,4.044153333333333,3.9593233333333337,3.297546666666667,4.838723333333333,3.53524,3.2107566666666667,3.5140333333333333,4.11343
1390,3.635683333333333,3.7878233333333333,4.139053333333333,4.3123,3.9288633333333336,3.195543333333333,4.0308633333333335,3.589366666666667,3.2448833333333336,3.51524,3.8425266666666666
1391,3.5037275,3.72561,4.1336775,4.2123475,3.943715,3.1857075,4.840695,3.5659675,3.2108675,3.537995,4.0421875
1392,3.5899300000000003,3.933256666666667,4.184763333333334,4.25913,3.910623333333333,3.2253899999999995,3.92801,3.5389866666666667,3.2253833333333333,3.490866666666667,3.8749900000000004
1393,3.46632,3.9834033333333334,4.126886666666667,4.41537,3.8741966666666663,3.0957133333333338,4.643606666666667,3.556036666666667,2.95776,3.58554,4.1531899999999995
1394,3.479423333333333,3.8882266666666667,4.1045300000000005,3.9944166666666665,3.81944,3.33804,4.7063266666666665,3.5133533333333333,3.2394233333333333,3.40809,3.9166233333333333
1395,3.683753333333333,3.8825966666666667,4.107273333333333,4.26119,3.7765766666666667,3.104926666666666,4.14725,3.5277166666666666,3.206706666666667,3.5292966666666667,4.16427
1396,3.426535,3.7648825,4.1480475000000006,4.1336575,3.878075,3.288525,4.8350025,3.59861,3.126395,3.4485925,4.0449075
1397,3.558805,3.94488,4.09309,4.245755,3.854435,3.0643599999999998,3.82127,3.619735,3.21464,3.528945,4.15264
1398,3.591165,3.7623225000000002,4.1700025,4.265245,3.90352,3.1978275,4.595455,3.591525,3.2948625,3.5192449999999997,4.153495
1399,3.4643,3.811393333333333,4.108626666666667,4.335856666666667,3.9467033333333332,3.313383333333333,3.9371566666666666,3.5998366666666666,3.0918033333333335,3.495953333333333,4.09472
1400,3.6425433333333337,3.68717,4.16617,4.139236666666666,3.99105,3.2359233333333335,4.792666666666666,3.585406666666666,3.0867199999999997,3.469886666666666,4.2423166666666665
1401,3.4860433333333334,3.90376,4.194593333333334,4.279063333333333,4.000846666666667,3.2363999999999997,3.7310033333333337,3.6182966666666663,3.3758433333333335,3.5309399999999997,4.176006666666667
1402,3.4370600000000002,3.8839566666666663,4.08058,4.420266666666667,3.9092266666666666,3.2214166666666664,4.899023333333333,3.6113233333333334,3.29317,3.5373533333333333,4.1492
1403,3.5731825,3.8816325,4.229655,4.230495,4.0036000000000005,3.2229875,3.8769775,3.623095,3.2753375,3.5180025,4.202745
1404,3.46398,3.904193333333333,4.107880000000001,4.396533333333333,3.96833,3.325846666666667,4.96877,3.646713333333333,3.2958366666666663,3.4733933333333336,4.217003333333333
1405,3.563003333333333,3.90432,4.229396666666666,4.2032066666666665,3.9451033333333334,3.38813,4.009696666666667,3.6504766666666666,3.2227566666666667,3.549963333333333,4.15361
1406,3.5604333333333336,3.9646733333333337,4.164523333333333,4.19275,4.023553333333333,3.1959233333333334,4.4500866666666665,3.6536466666666665,3.24114,3.4684833333333334,4.184903333333334
1407,3.41175,3.8875233333333337,4.1914066666666665,4.398696666666667,4.0155,3.25548,4.498183333333333,3.693023333333333,3.194986666666667,3.483093333333333,4.189413333333333
1408,3.5236266666666665,3.90175,4.167683333333334,4.04992,3.954346666666666,3.4182333333333332,4.210653333333333,3.610773333333333,3.3815900000000005,3.50928,4.213536666666666
1409,3.63796,3.8093966666666663,4.17197,4.297583333333333,4.001313333333333,3.3137966666666667,4.41154,3.6052433333333336,3.26491,3.51831,4.141743333333333
1410,3.5190099999999997,3.8775225,4.18867,4.1316375,3.979555,3.337555,4.47155,3.6515,3.322575,3.4596125,4.2327525
1411,3.6589666666666667,3.839486666666667,4.185603333333334,4.271363333333333,3.9772366666666668,3.3227833333333336,4.26677,3.6439800000000004,3.2902166666666672,3.43669,4.236653333333333
1412,3.52759,3.9475866666666666,4.21699,4.08861,4.05201,3.292313333333333,4.58154,3.74052,3.37672,3.4219899999999996,4.252389999999999
1413,3.5762033333333334,3.784936666666667,4.166296666666667,4.262653333333334,3.9788133333333335,3.4132933333333333,4.3542,3.65204,3.2228733333333337,3.5556966666666665,4.288176666666666
1414,3.671163333333334,3.77605,4.245356666666667,4.07389,4.02078,3.3455133333333333,4.775376666666666,3.66893,3.3600933333333334,3.4341399999999997,4.342966666666666
1415,3.62763,3.8423533333333335,4.250319999999999,3.9796666666666667,4.0488,3.23854,4.251903333333334,3.6157466666666664,3.266576666666667,3.440053333333333,4.2674666666666665
1416,3.5508775,3.7982975,4.194955,4.1008525,3.99361,3.42325,4.6835725,3.4668875,3.3800325,3.4151125,4.3983275
