wob_min,wob_max,wob_mean,wob_std,wob_skew,wob_kuet,T_min,T_max,T_mean,T_std,T_skew,T_kuet,S,Z,res,序号,岩性名称,设备S,设备Z,静态抗压强度σc/MPa,弹性模量E/GPa,泊松比,抗拉强度 σci /MPa,黏聚力,内摩擦角φ/°,"拉强比
/%","脆性指数
KN/mm",回弹均值 RM,动态强度/MPa, 滑动摩擦系数μ,声级LAeq（dB）,"波速vp
/m·s","密度均值
/g·cm-","渗透率mD
5MPa","孔隙度%
5MPa","粒径Dv(90)
μm"
3.19026,3.96615,3.467429,0.24540950717117702,0.7414990815122852,0.4278729493394495,6.472,9.162,7.9083,0.8285234590657179,-0.384749625341853,-0.3983433606980382,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.20341,3.96302,3.49975,0.2503462034862922,0.7985353401494909,-0.35888619865120974,6.64,8.55,7.914700000000001,0.5909012043762761,-1.0974487463324163,1.2114078435834772,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.21233,3.8713,3.4217322222222224,0.21878084901207526,1.4446455262722249,1.2128975509786724,6.804,8.492,7.9045555555555564,0.508194379915577,-1.2550690538908011,2.070016197825084,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.14866,3.83329,3.454141111111111,0.21759738833706413,0.5267494847457873,-0.3883336253206453,6.651,8.376,7.795555555555556,0.6879400611810436,-1.1718779746316577,-0.18376166529007065,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.16673,3.88474,3.484687,0.23510190523591162,0.8295949920513185,-0.03344520102635151,6.772,8.539,8.0048,0.5065490652992614,-1.616985750036201,3.926855895340421,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.15769,3.78732,3.397944444444444,0.2009093502124223,0.7362520089522764,0.23457675602978778,7.337,8.956,8.218111111111112,0.5217974809359576,-0.4041500046785023,-0.6137920854657763,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.19097,3.7524,3.440923,0.17438920749289513,0.2694140051010685,-0.6107311716026982,7.136,8.618,7.901100000000001,0.5493690218989622,0.052216041327914485,-1.5739695296359413,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.12732,3.80299,3.4189844444444444,0.23280440508671169,0.23341720938179902,-1.2365460738143401,7.437,8.787,7.938333333333334,0.5745097910392826,0.5348706524415089,-1.8382076190158565,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.06914,3.64049,3.3638350000000004,0.18543565582163535,-0.2713986443457961,-0.9015121391492937,7.105,8.987,7.707800000000001,0.5340885902378202,1.6687435898814347,3.3709657290727852,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.0554,3.58613,3.35885,0.22414092241266434,-0.43191105466683644,-1.9119237697046714,7.031,8.054,7.5376666666666665,0.3495282535074955,0.04714166190828007,-0.9432269285973875,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.06633,3.64218,3.3754060000000004,0.2144582114797919,-0.28166524940900894,-1.476557725344458,6.767,8.465,7.6467,0.5594298784377615,0.10871306480480976,-0.822941868907106,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.19655,3.7243,3.4695120000000004,0.18892272898962928,0.2563540991961027,-1.0573851454257612,6.867,8.486,8.0734,0.4793862279577456,-1.9812242600424266,4.719016845979785,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.34024,3.80294,3.4702633333333335,0.17978266038469898,1.5454275664100887,0.6697384969628217,7.199,9.399,8.51988888888889,0.6273574428594205,-0.9147122961407963,2.011535419393333,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.29887,3.79651,3.5312266666666665,0.1809466451056775,0.1818700104333406,-1.4761620782923646,7.621,9.072,8.335111111111111,0.5377214530880379,0.03498097301370657,-1.4935644376288626,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.22336,3.72741,3.4760819999999995,0.20615867415388786,-0.04986432023165695,-1.9520161440965338,7.421,9.177,8.1024,0.5476919653316896,0.6674201305839557,0.004561831619297685,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.25068,3.73124,3.4687733333333335,0.150400479221311,-0.033616427252178234,0.07116186855584772,7.337,9.177,8.379111111111111,0.5736916515961438,-0.23859102333790325,0.29289364972716303,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.14595,3.87522,3.4377520000000006,0.205971591018438,0.8761750008093905,1.276289327869918,7.284,8.74,8.2189,0.43427089599823654,-1.398286769938311,1.5737746667474628,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.08449,3.8504,3.3683844444444446,0.2476446616177659,1.0517072759526176,0.5507220226131704,7.416,9.082,8.199777777777777,0.5921027735490222,0.05889717925637945,-1.331188344163846,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.06861,3.67202,3.264655,0.19949431182367078,0.9519222705837107,0.317589741749976,7.268,9.626,8.003800000000002,0.8729467083136034,1.2995283840280076,0.19804302947988184,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.99658,3.48197,3.2106433333333335,0.19644860504722353,0.23944400448246694,-2.112619631920658,6.756,9.668,7.584444444444445,0.8401412249007766,2.234475835199686,5.869226460402629,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.99885,3.63219,3.2088080000000003,0.24214477725342562,1.0747791795476396,-0.28715980018841236,6.746,9.325,7.876099999999999,0.8117816414118597,0.5351579408544752,-0.3470083179817811,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.93965,3.54521,3.2348870000000005,0.2146074285268078,0.09056204365072079,-1.5779540986588514,6.841,9.088,7.367400000000001,0.672548916023544,2.1672423736823796,5.248706422654128,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.80772,3.56778,3.1754766666666665,0.2587056878964975,0.1774330107079836,-1.130498032979259,6.735,8.866,7.281888888888888,0.6607710353148895,1.9867905066056424,4.561068397747119,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.85487,3.48172,3.2222099999999996,0.2021287944741064,-0.4670958909194118,-0.17861229627532893,6.54,8.344,7.490599999999999,0.5318985283345352,-0.2029311303482697,-0.1971678880838521,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.82221,3.59192,3.219714444444444,0.2391440027008366,0.08805319216943353,-0.04949710292485321,6.298,8.391,7.557,0.6713959338572135,-0.7404000744260478,-0.05098213049142064,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.83423,3.53694,3.177511111111111,0.2274590266643888,-0.15264193816657104,-0.5303190664104864,6.166,9.051,7.699444444444443,0.8323903998592113,-0.3389896210517464,0.7013006641162587,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.9419,3.59545,3.243923,0.20520334857837433,0.05889286459443138,-0.670624019688506,6.05,9.42,7.6652000000000005,0.9185124205293399,0.10964306659350946,1.0065884010032375,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.87477,3.67755,3.22654,0.2913908176697101,0.44634489957331164,-1.0311314884067628,6.487,9.225,7.7859,0.9195570733299325,0.2750291698725092,-1.0025337097538656,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
2.88638,3.81128,3.3032999999999997,0.27160371159098695,0.380995360534115,0.6305863668754101,6.952,9.177,7.853428571428571,0.8440756003152912,0.7528968013024714,-1.0236616886207734,69.3,1.8,材料10,6,材料10,69.3,1.8,48.66,47.03,0.24,4.96,18.04,44.86,9.81,13.51,58.0,164.25,0.218,111.5,5.31,3.87,0.00323,2.97,83.01
3.86702,4.92878,4.414481,0.31158231968989075,-0.06990522779918741,-0.26958065196240266,11.735,18.861,14.7166,2.15010631261702,0.384725189963418,0.1522153641839017,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.13954,4.87557,4.4859744444444445,0.20895320816579413,0.17061057342041927,1.0318107923164765,11.619,18.734,15.000111111111112,2.1437812647541987,0.1633801478145358,-0.12676282054267052,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.96416,4.979,4.578830999999999,0.3278764311766114,-0.552116117877052,-0.09293846248610738,11.72,19.03,15.471800000000002,2.273699618585436,-0.16319300476730061,-0.6777097260924765,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.09998,5.15188,4.641774444444445,0.3696583510185827,-0.1198770422173237,-1.2758228875724646,12.347,18.26,15.340111111111112,2.125995146069509,-0.11161769612852854,-1.5633252753551115,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.02064,4.98399,4.445713,0.337867605564665,0.06393866015517065,-1.5028502748852284,13.708,19.415,15.6808,2.04643482943169,0.9188709979517918,-0.2472612138951984,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.98531,5.03184,4.561322222222222,0.39589280325543225,-0.03861150900013514,-1.6038313587395407,13.181,19.821,16.133222222222223,2.609062273010065,0.3028801022628163,-1.859062621184619,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.03101,5.10671,4.599372999999999,0.4000625133664877,0.03407491489734764,-1.7211291339527435,13.497,19.151,15.615599999999997,1.7899001337753144,1.395858428697952,1.0565598941011114,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.14471,5.35286,4.771966666666667,0.40238824594538036,-0.10322077206752411,-1.1016900932325027,13.814,20.185,16.755555555555553,1.9048332020882501,0.29352547700393045,0.11561315293437247,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.29157,5.21523,4.765955,0.36025210602360747,-0.051053054018262684,-1.6655427057305694,13.455,20.654,16.493899999999996,1.9418599016864675,0.8467600124877236,1.7420017792757214,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.42006,5.31678,4.810996666666667,0.32944258737297455,0.34905443779085205,-1.1885873624498107,13.518,20.354,16.40688888888889,2.207199381821024,0.26000386083930405,-0.30668646264509913,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.23987,5.56098,4.906957,0.44414137771785134,0.053208675346471716,-1.323182450825755,14.61,20.981,17.569399999999998,2.356289842575022,0.3032639499898734,-1.3125637066302862,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.11495,5.6586,4.926354999999999,0.434527441027095,-0.2505608260822554,0.45333381400550454,14.23,20.312,17.4418,2.3111185266975047,-0.056368259188424856,-1.7175577420618278,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.96229,5.51779,4.8711955555555555,0.6065033623796143,-0.39930692835112586,-1.727162047495053,14.293,20.554,17.589222222222222,2.719991212199856,-0.052611750420540664,-2.1100751512428557,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.85217,5.41221,4.617653,0.4598010199604462,0.14784902366141406,-0.14257329688776998,13.745,21.345,17.218600000000002,2.6684604466912294,0.30889246861635494,-1.5788048785664173,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.59717,5.58628,4.800495555555555,0.7173280979111148,-0.6396720412408665,-1.1301174685654507,11.598,21.124,17.09477777777778,3.070962584344596,-0.27384388041977714,-0.20033628766889677,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.53713,5.60607,4.533658999999998,0.5997072513309214,0.2048961224996744,0.07200475881205559,12.5,21.087,16.4495,3.2421319203402086,0.34560511985317177,-1.8806871201784516,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.50581,5.57272,4.531903333333334,0.6586724554738873,-0.10164232991399105,-0.6604523330607748,12.073,22.036,17.16688888888889,3.44164849470586,-0.23853362182560606,-1.1416909022976314,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.49941,5.5506,4.342169,0.7753749736374868,0.5814285670280466,-1.2342262863138598,10.364,19.926,15.444300000000002,2.8613674295110485,-0.2854122268523774,-0.25692979800468674,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.829,5.05259,4.463550000000001,0.38924460583931036,-0.6791780100347568,0.2989896431603265,11.714,20.665,16.019333333333336,3.1623973501127267,0.12168323050753856,-1.5884467769196382,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.80562,5.13211,4.549567999999999,0.47556285694602646,-0.3405139332333794,-0.9725459559223415,12.273,20.069,16.0097,3.226477682137803,0.05670635512778009,-2.202443256849953,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.88211,5.06592,4.331603333333334,0.4038554224595729,0.7555962402714899,-0.2450331694341079,12.173,19.135,14.599444444444446,2.5671199870239367,0.8455893198239168,-0.8624611966167648,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.99147,5.34985,4.672507,0.429354785645469,-0.043526202966522716,-0.6894351084762897,12.421,18.297,15.628899999999998,1.9991204982858504,-0.02496647843387447,-1.2789685639004005,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.89569,5.39825,4.435304444444444,0.49970557434130924,0.8180152916556402,0.18644321589037816,12.057,18.286,14.951555555555554,2.194787866236229,0.03385958871269324,-1.1723902206876313,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.84179,5.37785,4.640503,0.5296600200558426,0.03778061586549494,-1.240424930876943,12.305,18.407,15.256899999999998,2.3960152313557797,-0.10644361755070121,-1.9841971906118419,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.60111,5.24683,4.437535555555556,0.5736092312740249,-0.15309898315335024,-1.0815288368623839,11.851,18.687,15.342444444444444,2.6230627189943014,-0.03129494926884574,-1.6956642070048384,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.6591,5.33205,4.585126,0.5233406874048044,-0.16840013690507696,-0.515978726326924,11.825,19.336,15.602100000000002,2.9388386387218413,-0.27658156950921664,-1.9121357206075613,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.50618,5.40913,4.39764,0.6542944440387678,0.0977635361948702,-1.3041795257995439,12.579,19.784,15.485444444444445,2.670139186967184,0.5994962693267576,-1.020703694539013,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.39556,5.3294,4.331701000000001,0.5467366176272122,0.1792473800668567,0.2771918212480129,11.308,19.526,14.578299999999999,2.7075154683050493,0.9207135712963813,-0.1648712047696561,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.46948,5.25011,4.561982222222222,0.5153872849561235,-1.1199105340159046,1.835933404155508,12.173,19.642,16.23922222222222,2.663142681953868,-0.43705926973707204,-1.1034590564211793,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.47049,4.81084,4.295199,0.43535644881075447,-0.978982772216391,0.4204591984788708,11.039,18.666,14.258199999999999,2.4699413758225113,0.707809430430245,-0.5728705709804158,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.50386,5.12083,4.529197777777778,0.521154988577721,-0.8810895475293116,0.3821111626191245,11.461,18.444,15.088111111111111,2.190552980667464,-0.40168391844018037,0.0577160460526116,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.66056,4.99039,4.401838,0.45025621690568823,-0.31718146252739443,-0.6672304115130574,11.957,16.794,14.0387,1.9366885856476197,0.39425100605364594,-1.8770058230008364,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.85836,5.33875,4.729811111111111,0.475059077285248,-0.5174267524086199,-0.04565822942267417,12.88,18.059,15.75311111111111,2.0706207670916252,-0.6167060069515522,-1.6728120344097128,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.91529,5.231,4.401752,0.43425046384674243,0.6108968315151329,-0.5174168869041602,10.749,18.703,14.081999999999999,2.6765496861112483,0.3814885863665485,-1.050854723923989,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.74284,5.26478,4.4677066666666665,0.4893956307528705,0.04768556235879032,-0.9278387458800794,11.171,19.072,15.068777777777777,2.5193509966744303,-0.23118654366195615,-0.42306613238954593,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.58192,5.35928,4.553369000000001,0.5394438562991416,-0.27793666598500216,-0.196739465342465,11.714,20.459,16.166,2.8006212406059716,0.005005746374444692,-0.7001832747953274,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.54549,5.33292,4.303309,0.6058528088469819,0.4583567147767976,-1.1226251909899032,11.092,18.882,14.966999999999999,2.2916535514776224,-0.1110376700863452,0.21407867926660185,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.78193,5.16097,4.550881111111112,0.4964031811804907,-0.5430085322646073,-1.3618800069540775,11.751,19.109,16.058444444444447,2.666709681944733,-0.512923841884709,-0.8491488035203747,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.80204,5.1512,4.384416,0.49212049001574143,0.5021286257135199,-1.2112983527031305,10.902,19.541,14.5613,2.872848375548019,0.49107043972268216,-0.9023129502120293,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.54335,5.09962,4.401105555555556,0.5927951594166215,-0.11743590281993196,-1.433183740799913,9.146,19.236,15.714222222222222,2.9644354765190024,-1.4018839370790281,2.606384650804542,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.55124,5.16867,4.5717110000000005,0.5332389356553859,-0.5551455004824921,-0.34411222610416337,10.005,18.893,14.999199999999998,3.0502439538138217,-0.5256519330554664,-0.5805486337440304,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.57513,5.20947,4.412977777777778,0.5584364460432757,-0.02829417897114417,-0.5679806769546287,10.559,17.59,14.40011111111111,2.7517092163074044,-0.08472544915302406,-1.4876447596752005,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.79651,5.27613,4.603167000000001,0.47280632017889856,-0.047601742914171026,-0.6223792503866568,10.749,18.566,15.606199999999998,2.777590954606367,-1.0544597224897132,0.02037557379327648,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.94527,5.41004,4.510658888888889,0.4663157977284398,0.8201267092120293,0.3486016938628085,11.24,17.047,14.208,2.344291897354082,0.1705578856624248,-1.9078623167018076,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
4.05714,5.54493,4.656267999999999,0.4971226044124102,0.6045140287756748,-0.4094457973671348,11.224,20.486,14.788300000000001,3.1993334739876333,0.8960899462161668,-0.6527725934844124,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
3.73958,5.51973,4.428202222222222,0.6241393007530005,0.7343666690812208,-0.696997833373596,10.775,21.709,14.417666666666669,3.744839015231496,0.9600429027220606,0.077602855733371,75.2,3.3,材料11,7,材料11,75.2,3.3,192.15,77.85,0.21,7.74,17.81,45.53,24.83,35.91,71.0,258.88,0.119,124.7,6.58,3.06,0.02872,1.14,247.5
