ytrain,ypred
0.23,0.23026493
0.26,0.26002094
0.21,0.20980112
0.33,0.33056876
0.23,0.23119366
0.33,0.3304887
0.23,0.2304452
0.28,0.2798287
0.26,0.25951025
0.23,0.23402771
0.26,0.25800928
0.33,0.33163828
0.21,0.21261913
0.24,0.23836902
0.28,0.28146988
0.19,0.18973014
0.21,0.21011849
0.21,0.21028018
0.26,0.26057932
0.23,0.22951038
0.19,0.18993835
0.23,0.23024897
0.26,0.26002106
0.19,0.19104911
0.33,0.33014676
0.28,0.28036913
0.23,0.22840752
0.23,0.22840412
0.19,0.19072866
0.26,0.25919965
0.33,0.32752115
0.26,0.26034045
0.33,0.32694238
0.27,0.27063337
0.27,0.26944393
0.19,0.18983012
0.28,0.27883688
0.28,0.27984655
0.27,0.26961446
0.27,0.26697323
0.23,0.23044081
0.27,0.2673565
0.21,0.20984004
0.26,0.25996035
0.19,0.19063455
0.26,0.2610212
0.33,0.32926637
0.21,0.20955747
0.27,0.26606652
0.21,0.20936754
0.33,0.32810035
0.24,0.24164541
0.26,0.25918758
0.26,0.2601673
0.28,0.28063086
0.26,0.26030734
0.21,0.20985821
0.21,0.21024334
0.28,0.28152823
0.26,0.26038557
0.27,0.2714271
0.19,0.18992615
0.23,0.23119166
0.27,0.27026436
0.23,0.23066874
0.21,0.20874368
0.28,0.28010178
0.27,0.26691532
0.33,0.32656637
0.24,0.23994792
0.26,0.2599038
0.24,0.2404729
0.19,0.1903708
0.19,0.19039762
0.28,0.27945867
0.19,0.1896072
0.27,0.26923978
0.24,0.23925252
0.26,0.25954685
0.23,0.23023039
0.24,0.24153051
0.24,0.24115008
0.27,0.27136576
0.33,0.3305599
0.28,0.2786269
0.26,0.2601529
0.19,0.1898648
0.21,0.21015888
0.26,0.25991488
0.19,0.18996279
0.24,0.2408257
0.28,0.2796714
0.21,0.20953906
0.24,0.24016385
0.28,0.27894482
0.23,0.23036763
0.28,0.2789697
0.27,0.2696419
0.33,0.3276382
0.19,0.1898551
0.19,0.19018556
0.24,0.24067946
0.24,0.24082713
0.27,0.2671123
0.33,0.3303439
0.21,0.21026918
0.23,0.23033315
0.23,0.23050861
0.24,0.23997477
0.23,0.23314919
0.28,0.27976805
0.33,0.33003423
0.27,0.2693097
0.33,0.32854345
0.33,0.33081862
0.26,0.26020986
0.27,0.26894605
0.21,0.20852679
0.24,0.23912573
0.21,0.21000504
0.33,0.32884428
0.24,0.24147773
0.24,0.24045719
0.27,0.2667079
0.27,0.27059934
0.28,0.28069207
0.24,0.24087319
0.28,0.2814295
0.33,0.32957557
0.33,0.32797304
0.27,0.26892805
0.27,0.26924405
