ytrain,ypred
2.06,2.0708203
2.09,2.1116323
1.16,1.1655065
2.08,2.071187
1.16,1.1731998
2.08,2.0728717
1.14,1.1385138
14.49,14.547207
14.49,14.431814
2.08,2.076872
11.68,11.679254
2.06,2.0657916
11.68,11.654268
1.25,1.2361244
18.47,18.431082
2.09,2.0766761
2.08,2.0761878
1.87,1.862287
1.14,1.1459055
1.87,1.9063709
2.09,2.0834777
14.49,14.5204315
14.49,14.302897
2.97,2.9256146
2.08,2.0770597
11.68,11.685679
11.68,11.75481
2.06,1.9567703
1.14,1.1422297
1.16,1.1597419
2.08,2.0590343
11.68,11.695961
18.47,18.464205
2.08,2.078668
1.87,1.8704104
2.09,2.0976746
2.97,2.984466
1.14,1.138948
2.97,2.8293252
11.68,11.8645115
18.47,18.45531
14.49,14.494595
2.08,2.076548
1.16,1.1594807
14.49,14.502481
11.68,11.652116
14.49,14.485773
14.49,14.47393
14.49,14.484973
2.97,3.0029395
2.06,2.0482583
1.87,1.8965023
2.09,2.1121533
2.06,2.0512428
1.14,1.1399148
1.14,1.1379114
1.25,1.2471794
2.08,2.131944
11.68,11.7
2.08,2.0902476
11.68,11.735222
2.97,2.9116302
18.47,18.483692
1.25,1.2444228
2.06,1.9725864
1.14,1.1379743
14.49,14.497056
2.08,2.0678358
1.87,1.8805559
2.09,2.166779
2.06,2.0623221
14.49,14.532827
1.25,1.2342906
11.68,11.665133
11.68,11.759469
1.25,1.2505292
1.14,1.1380124
1.87,1.8768953
1.25,1.2550185
2.09,2.0767145
2.97,2.9447784
14.49,14.481887
2.08,2.080349
11.68,11.672614
1.25,1.2516737
1.25,1.2537459
1.25,1.264891
2.09,2.0482762
2.08,2.0742736
2.09,2.0770745
1.87,1.8703258
2.08,2.1014173
11.68,11.819342
1.25,1.2505603
1.87,1.859734
1.16,1.1562372
11.68,11.659259
2.06,2.0345683
2.97,2.9553828
1.14,1.136048
2.06,2.03888
1.14,1.1410878
14.49,14.455182
2.97,3.6512475
1.25,1.2529293
1.16,1.1617146
1.25,1.2494384
1.25,1.2816224
1.25,1.2498869
1.87,1.9016999
2.06,2.0436723
14.49,14.527684
18.47,18.451975
1.25,1.2497423
2.06,2.0569937
1.25,1.247097
1.16,1.1805056
11.68,11.753937
2.97,2.9026487
2.97,2.9425688
1.25,1.2529343
2.97,2.9768498
1.25,1.217373
2.06,1.978643
11.68,11.603535
2.06,2.0098498
2.09,2.080909
14.49,14.504851
1.14,1.1366256
1.87,1.8807538
1.14,1.1415575
1.16,1.1598893
1.25,1.2537661
1.14,1.1457115
14.49,14.477384
1.25,1.2531285
1.87,1.8955622
2.06,2.053172
1.14,1.1438344
2.97,3.0038443
2.08,2.0180624
18.47,18.517622
2.97,2.865277
1.16,1.1661819
11.68,11.676128
2.08,2.0762725
1.87,1.8817911
18.47,18.51094
1.14,1.1275852
11.68,11.701424
2.09,2.1134408
1.25,1.2560397
2.97,3.0414972
11.68,11.739751
11.68,12.000616
14.49,14.514043
2.09,2.0807352
18.47,18.232538
2.09,2.1079419
18.47,18.455015
18.47,18.477005
1.14,1.1366256
14.49,14.486387
1.16,1.156542
2.97,2.9838288
1.14,1.1435558
2.06,2.0596976
1.16,1.1560509
1.87,1.862363
1.14,1.1496311
1.14,1.1385138
14.49,14.389383
1.14,1.1376412
1.87,1.867593
2.97,2.9716866
1.16,1.1582721
1.16,1.1637753
11.68,11.728284
18.47,18.472694
1.16,1.1485757
2.97,2.9504223
18.47,18.431112
2.08,2.074543
2.97,2.984817
2.09,2.1409647
1.25,1.2530717
11.68,11.71019
1.25,1.2501811
2.97,3.085896
1.87,1.8873676
14.49,14.23337
2.97,2.9052987
1.25,1.2557324
2.09,2.1565588
2.06,2.054876
11.68,11.657506
2.97,2.9143891
1.16,1.1645648
1.87,1.8565888
1.25,1.2517016
1.14,1.1374118
2.09,2.081923
1.87,1.8698274
2.09,2.100941
1.87,1.8720806
14.49,14.495965
1.25,1.2541791
1.87,1.9463395
1.25,1.2323157
2.09,2.0940523
1.14,1.1418386
2.97,2.965935
14.49,14.538446
1.16,1.1592251
1.14,1.1429986
1.14,1.1426679
2.08,2.074029
1.87,1.8683904
1.16,1.1472217
1.87,1.8748976
2.08,2.078747
1.16,1.1524415
2.09,2.0794597
14.49,14.5304785
1.87,1.8710746
1.87,1.8637543
1.16,1.1327864
1.25,1.2253546
2.09,2.0443432
2.08,2.0832267
2.09,2.0554452
11.68,11.753593
2.06,2.0689747
1.16,1.1399344
14.49,14.5074
14.49,14.5175295
11.68,11.759612
11.68,11.996605
1.87,1.8727982
2.06,2.024265
1.14,1.1416613
1.25,1.2535912
1.16,1.1587471
2.08,2.0727901
2.09,2.0050025
1.14,1.1388469
2.06,1.9993932
1.14,1.1366256
2.09,2.138693
2.97,3.0019464
2.08,2.0696263
2.08,2.0758913
14.49,14.450233
1.25,1.2509428
1.14,1.1401594
1.14,1.1406848
14.49,14.453048
1.25,1.2510743
11.68,11.678304
1.16,1.1608099
1.87,1.8858589
2.06,2.0670035
1.87,1.878876
1.14,1.131941
14.49,14.369127
11.68,11.72678
2.09,2.2267573
2.97,2.9677198
2.08,2.0767024
2.97,2.8580692
1.16,1.1612457
1.16,1.1590102
14.49,14.525428
1.16,1.1648673
2.06,2.031647
18.47,18.522663
2.08,2.0769162
1.87,1.8833265
2.97,3.0052214
18.47,18.33938
11.68,11.62637
2.09,2.1768124
14.49,14.518432
1.25,1.2501041
1.16,1.1561589
1.14,1.1385138
1.25,1.2530665
1.16,1.161098
2.97,3.0188956
14.49,14.470965
1.14,1.140311
18.47,18.406904
14.49,14.4935665
1.87,1.8668584
14.49,14.469636
11.68,11.756727
2.09,2.0897326
1.16,1.1658242
1.16,1.155975
18.47,18.52691
18.47,18.335737
11.68,11.74568
2.09,2.1025558
1.14,1.1457115
1.87,1.8640429
1.87,1.8727561
18.47,18.466236
1.87,1.9402174
14.49,14.483308
2.09,2.1006107
11.68,11.7654505
2.09,2.1885686
2.09,2.0817904
1.25,1.2821363
11.68,11.694139
1.14,1.1469508
2.97,2.9574378
1.14,1.1429442
2.09,2.0553746
2.97,2.930455
2.97,2.9503605
11.68,11.727575
2.06,2.0498636
14.49,14.4858675
2.97,2.9694078
14.49,14.107639
2.09,2.0679452
2.09,2.167247
11.68,11.583563
2.06,2.0606077
2.97,2.9609087
1.16,1.159596
1.14,1.144322
1.16,1.1582592
1.16,1.1596601
2.08,2.079238
1.16,1.1623113
2.97,2.9406097
2.09,2.2278
2.09,2.1021059
1.16,1.1671605
11.68,11.698008
1.14,1.1389548
2.08,2.0747035
2.06,2.0637045
14.49,14.375973
1.25,1.2195226
11.68,11.695683
1.14,1.1407797
14.49,14.486685
2.08,2.0728743
1.16,1.1610948
2.97,2.9626584
11.68,11.780301
14.49,14.481507
2.08,2.0805717
1.14,1.1407797
18.47,18.551699
11.68,11.670223
2.08,2.077691
1.14,1.1405314
1.87,1.8769428
1.16,1.1816542
18.47,18.442175
18.47,18.442179
2.08,2.0751474
2.09,2.0887725
18.47,18.516945
1.14,1.1448389
2.08,2.0720778
1.16,1.1614766
2.06,2.0141063
11.68,11.707704
2.97,2.8748384
1.87,1.8663342
1.87,1.8765244
1.25,1.227718
1.25,1.249562
2.08,2.077882
14.49,14.500331
14.49,14.501457
18.47,18.423086
1.25,1.2435359
14.49,14.426656
2.97,2.9897387
14.49,14.480437
2.97,2.9865448
2.09,2.1138668
1.16,1.1603106
2.08,2.0733652
1.14,1.1366256
1.25,1.157421
14.49,14.500211
2.09,2.0497441
14.49,14.449433
11.68,11.573365
18.47,18.493591
1.25,1.2514483
2.97,2.965386
1.14,1.1444684
1.16,1.1579561
1.25,1.2508076
18.47,18.47575
1.87,1.8600107
1.16,1.1637522
14.49,14.555739
2.06,2.052669
2.09,2.0847087
11.68,11.61939
1.16,1.1713637
2.97,2.6725793
2.97,3.0094306
1.87,1.8664514
2.06,2.0406966
2.97,3.0034323
2.08,2.0794947
2.09,2.1816647
1.25,1.2241588
18.47,18.421074
2.09,2.0602257
2.06,2.0585723
2.97,2.913639
14.49,14.471767
1.16,1.1585075
2.06,2.070343
2.97,2.9004834
2.09,2.145467
1.25,1.2533972
1.16,1.1548314
1.16,1.1607863
1.87,1.8713198
2.97,3.0159445
11.68,11.6654625
14.49,14.493335
2.09,2.0813425
1.25,1.2511774
1.25,1.2493219
2.06,2.0283024
18.47,18.470207
2.06,2.0643442
2.08,2.0732791
2.09,2.2560208
1.87,1.8924309
1.16,1.1569333
1.25,1.2604663
1.87,1.8614398
1.16,1.177597
11.68,11.672494
2.97,3.0166667
2.08,2.0761828
2.06,2.0693095
1.16,1.1615702
2.09,2.0913603
14.49,14.482868
1.87,1.9252603
14.49,14.597141
1.25,1.2510872
2.97,3.0101416
11.68,11.678069
1.25,1.252204
1.16,1.1589496
1.87,1.8867399
2.06,2.0610058
11.68,11.679315
1.14,1.1405314
2.97,2.9519157
1.16,1.1694452
2.97,2.879905
2.06,2.0602283
1.25,1.2517005
2.09,2.0848193
11.68,11.687169
18.47,18.487429
18.47,18.43169
2.08,2.0777216
2.09,2.0717914
11.68,11.672435
2.08,2.087777
1.25,1.2525588
2.97,2.8926506
18.47,18.515944
18.47,18.487856
1.87,1.8683867
1.14,1.1457251
18.47,18.469799
1.87,1.8735083
11.68,11.591687
1.87,1.8705164
14.49,14.491639
2.97,2.906408
14.49,14.500766
2.97,3.02596
1.14,1.1428676
2.09,2.066272
2.06,2.0712824
1.87,1.8717171
1.14,1.1407797
2.06,2.0615954
18.47,18.425978
2.09,2.0671947
11.68,11.725233
1.14,1.1401594
18.47,18.464996
1.16,1.1588409
1.87,1.8634924
1.87,1.8989178
14.49,14.485885
2.97,2.9827523
2.06,2.058848
1.25,1.2500798
14.49,14.398251
1.25,1.2428583
14.49,14.491691
1.16,1.1676912
1.16,1.159596
1.87,1.8734556
1.14,1.1399148
2.09,2.1011634
2.09,2.1014726
18.47,18.42151
1.25,1.2501777
1.14,1.14087
1.25,1.2509663
11.68,11.660605
2.09,2.0868397
18.47,18.419443
