ytrain,ypred
16.99,16.821865
17.81,17.69004
11.85,12.161181
16.99,16.990988
11.85,11.842263
12.01,12.004882
11.85,12.012648
21.22,21.311266
13.75,13.625159
21.22,21.21011
18.04,17.705877
21.09,21.459627
18.04,18.10535
21.22,21.228952
8.02,8.068682
20.8,20.793434
13.75,13.572612
16.99,16.950176
8.02,7.983592
8.02,7.953069
12.01,12.103497
21.22,21.228552
21.09,21.2184
18.04,17.829676
8.02,7.997278
13.75,13.629646
12.01,12.120839
13.53,14.010924
21.09,21.132607
13.75,14.261227
13.53,13.576566
17.81,17.818722
8.02,7.958424
21.22,21.227806
13.75,13.792276
21.09,21.068115
16.99,16.81752
13.53,13.49017
17.81,17.815985
13.75,13.651438
17.81,17.824078
17.81,17.811277
21.09,21.03976
12.01,12.019095
21.22,21.24766
21.22,21.259443
16.99,16.998287
21.09,21.20277
13.53,13.446504
20.8,20.66151
11.85,11.844719
20.8,20.879925
11.85,11.938569
17.81,17.811275
8.02,8.161972
8.02,8.074092
11.85,11.851071
13.75,13.846306
21.09,21.094015
13.75,13.7738285
21.22,21.239992
16.99,16.761597
13.53,13.715384
11.85,11.828133
12.01,12.054513
17.81,17.792837
12.01,12.134068
13.53,13.330129
8.02,8.032051
8.02,8.19823
18.04,17.73549
11.85,11.853586
13.75,13.654213
13.75,13.792888
21.09,20.643534
17.81,17.822416
20.8,20.799501
11.85,11.814354
13.75,13.735106
16.99,16.934614
11.85,11.7415495
12.01,11.961324
13.53,13.553147
18.04,17.791443
17.81,17.798822
18.04,17.92005
13.75,13.925935
16.99,16.88638
8.02,8.020315
11.85,11.894535
20.8,20.722353
8.02,8.130207
13.75,13.740086
8.02,8.0998125
8.02,8.08907
8.02,7.918088
18.04,17.920485
21.09,21.053514
12.01,12.104159
13.53,13.515476
21.09,20.694407
17.81,17.82473
17.81,17.82193
21.22,21.221766
11.85,12.26106
13.75,13.733688
11.85,11.820979
13.75,13.711525
18.04,18.102259
16.99,17.070953
21.22,21.387293
21.09,20.956928
17.81,17.815317
8.02,8.022725
11.85,12.065512
12.01,12.127228
13.53,13.912641
21.09,21.037916
8.02,8.0334015
21.22,21.194473
13.75,13.496372
13.75,13.822743
21.22,21.242943
17.81,17.762934
12.01,11.886471
21.22,21.280916
13.53,13.296248
18.04,17.982122
8.02,8.046824
11.85,11.837207
13.75,13.650087
21.22,21.190767
21.22,21.234999
21.22,21.22251
13.53,13.366258
11.85,11.775374
13.53,13.448552
12.01,12.066881
11.85,11.761119
13.75,14.162528
21.22,21.213818
12.01,11.901946
20.8,20.811054
13.75,13.744368
21.09,21.016329
18.04,17.986914
17.81,17.818167
21.09,21.076015
17.81,17.801004
8.02,8.078944
18.04,16.99481
21.22,21.228243
20.8,20.709526
21.22,21.2188
21.22,21.208883
21.22,21.19779
12.01,12.102712
21.09,21.026281
8.02,8.042854
16.99,17.085855
21.22,21.193033
21.09,21.036007
21.22,21.19061
20.8,20.875723
13.75,13.617482
18.04,17.788101
18.04,17.948223
21.22,21.209108
18.04,17.94647
21.22,21.225443
21.09,21.078838
13.75,13.743466
21.09,21.140383
13.53,13.483251
8.02,7.9497533
17.81,17.809187
12.01,12.069943
17.81,17.803928
20.8,21.08013
21.22,21.2125
17.81,17.808828
8.02,8.300754
21.22,21.283417
12.01,12.004882
21.09,21.114065
17.81,17.82765
18.04,18.084572
11.85,12.051991
16.99,17.105545
18.04,17.878016
20.8,20.75733
13.75,13.723729
11.85,11.735256
12.01,12.0165205
16.99,17.012182
17.81,17.805092
13.75,13.804838
13.53,13.559141
21.22,21.210749
18.04,18.006533
13.75,13.830659
13.75,14.014156
8.02,8.057538
13.53,13.60394
16.99,16.73421
13.53,13.804971
16.99,16.981932
16.99,17.032257
17.81,17.803461
8.02,8.024554
20.8,20.813534
18.04,18.041573
17.81,18.040094
21.09,21.155354
20.8,20.77214
12.01,11.933196
17.81,17.83938
17.81,17.808681
8.02,8.361495
17.81,17.806007
12.01,12.046542
18.04,17.95768
20.8,20.80145
20.8,20.806501
13.75,13.724024
16.99,16.93357
20.8,20.783981
18.04,18.150412
16.99,16.906672
11.85,11.869726
18.04,18.149446
13.53,13.440282
21.22,21.22871
13.75,13.705283
21.22,21.282093
18.04,17.959444
12.01,12.269396
8.02,8.199027
18.04,18.028683
21.22,21.203796
13.53,13.680781
21.09,21.165623
13.75,13.74246
18.04,17.917963
20.8,20.808577
12.01,11.995525
21.22,21.243214
17.81,17.81
13.53,13.487866
12.01,12.031132
13.53,13.585218
12.01,12.020034
8.02,7.984448
21.22,21.248436
12.01,12.120496
21.22,21.22797
13.53,13.37032
17.81,17.825607
18.04,17.946867
8.02,8.111322
20.8,20.763845
17.81,17.818287
17.81,17.815126
11.85,11.798852
12.01,12.074325
20.8,20.806051
12.01,11.997733
11.85,11.809399
20.8,20.836054
13.53,13.434987
8.02,7.9195795
12.01,12.057088
12.01,11.922698
20.8,20.753616
21.22,21.208529
13.53,13.475355
11.85,11.808132
13.53,13.3084345
13.75,13.565783
21.09,21.101128
20.8,20.731077
8.02,7.946443
8.02,8.03922
13.75,13.777985
13.75,13.90935
12.01,12.021735
21.09,21.032578
17.81,17.79669
21.22,21.217407
20.8,20.779865
11.85,11.801722
13.53,13.334285
17.81,17.817524
21.09,20.386866
17.81,17.811232
13.53,13.663979
18.04,17.837133
11.85,11.867763
11.85,11.881099
8.02,7.9869843
21.22,21.236814
17.81,17.832842
17.81,17.829504
8.02,8.204631
21.22,21.203592
13.75,13.6587925
20.8,20.786484
12.01,12.044033
21.09,21.17303
12.01,11.8483095
17.81,17.805119
8.02,8.095295
13.75,14.007275
13.53,13.734012
18.04,18.191404
11.85,11.834262
18.04,17.82622
20.8,20.78994
20.8,20.78392
8.02,7.9084716
20.8,20.804094
21.09,21.047903
16.99,17.131748
11.85,11.828986
12.01,11.951311
18.04,18.016628
16.99,16.907787
13.75,13.687307
13.53,13.441679
8.02,8.058253
21.22,21.211992
20.8,20.846512
17.81,17.814354
21.22,21.240677
20.8,20.838009
18.04,17.917486
8.02,8.134252
17.81,17.80318
16.99,16.888676
8.02,8.07605
12.01,11.847793
8.02,8.039495
13.75,13.73216
13.53,13.531374
20.8,20.793552
20.8,20.83537
16.99,17.112606
16.99,16.929844
13.75,14.086872
13.53,13.412362
17.81,17.830011
12.01,12.073022
12.01,11.9614525
16.99,17.024271
12.01,12.356907
8.02,8.017712
13.53,13.502463
13.75,13.956948
13.53,13.567134
13.53,13.537981
21.22,21.192713
13.75,13.864853
17.81,17.811632
18.04,18.179977
17.81,17.80886
13.53,13.373272
18.04,17.94016
18.04,18.050549
13.75,13.72108
21.09,21.130812
8.02,8.071128
18.04,18.053917
8.02,8.010479
13.53,13.526439
13.53,13.738956
13.75,13.828391
21.09,20.948391
18.04,18.056746
20.8,20.80903
17.81,17.815228
20.8,20.754042
20.8,20.79578
11.85,11.789137
20.8,20.837778
18.04,18.029247
13.53,13.541332
13.53,13.674308
20.8,20.80632
13.75,13.694601
17.81,17.809233
11.85,11.877818
21.09,21.130123
8.02,8.015271
21.22,21.168167
13.75,13.76311
17.81,17.816536
8.02,8.056551
11.85,11.775886
20.8,20.752508
18.04,18.107925
13.75,14.045045
8.02,8.007747
11.85,11.863523
17.81,17.817469
16.99,17.031391
13.75,13.951884
11.85,11.849976
17.81,17.868958
12.01,12.042436
20.8,20.826715
16.99,17.060297
16.99,16.844803
11.85,11.907072
13.53,13.540203
16.99,17.021557
17.81,17.819958
11.85,11.838361
20.8,20.739647
21.09,21.020323
13.75,13.72018
18.04,17.673891
12.01,12.269568
12.01,12.013101
21.22,21.243427
21.22,21.213762
11.85,11.938076
8.02,8.08719
8.02,7.9893966
16.99,16.916739
21.22,21.234337
8.02,8.121073
18.04,17.960882
8.02,7.8510966
18.04,18.039896
13.53,13.506618
20.8,20.797903
11.85,11.820197
17.81,17.70665
21.22,21.242249
8.02,7.988885
13.53,13.60917
8.02,8.086924
13.75,13.954216
16.99,16.95345
21.22,21.189144
18.04,18.146883
17.81,17.816816
20.8,20.775694
21.22,21.165731
16.99,16.99851
12.01,11.957192
20.8,20.75936
8.02,8.06495
21.09,21.151857
13.53,13.576382
13.75,13.764484
20.8,20.834103
18.04,18.232092
18.04,18.11554
12.01,12.168379
21.09,21.053625
18.04,18.117655
11.85,11.821501
13.53,13.445291
21.22,21.166056
16.99,17.125303
13.53,13.338804
21.09,21.078917
18.04,18.039572
8.02,8.076719
20.8,20.763018
21.09,21.151693
18.04,17.994186
13.53,13.352983
21.22,21.200901
20.8,20.799309
20.8,20.77153
12.01,12.137724
18.04,18.13564
13.75,13.625463
8.02,8.043273
13.53,13.459629
21.22,21.221111
21.22,21.206375
21.09,21.169954
16.99,16.9572
21.09,21.01034
11.85,11.843072
13.53,13.958896
12.01,12.063827
20.8,20.760303
21.22,21.188086
12.01,12.073057
20.8,20.7684
13.75,13.776528
18.04,18.22682
11.85,11.979783
21.09,21.09983
20.8,20.792938
13.53,13.491852
8.02,7.924085
12.01,12.419517
8.02,8.03489
21.22,21.193155
18.04,18.074005
13.75,13.803682
21.22,21.221512
20.8,20.761375
12.01,12.172318
21.09,21.077524
13.75,13.853666
17.81,17.825766
18.04,18.131481
20.8,20.7334
18.04,17.661757
21.09,21.142366
21.22,21.194916
13.53,13.327044
13.75,13.712707
16.99,16.93318
16.99,17.017845
11.85,11.83412
13.53,13.481575
13.75,13.76402
11.85,11.722507
21.22,21.088484
18.04,17.578136
16.99,16.978836
16.99,16.977102
12.01,11.960466
17.81,17.837976
16.99,16.733145
12.01,11.985933
13.75,13.7427225
12.01,12.082181
8.02,8.002779
18.04,18.088146
8.02,8.00588
18.04,18.093063
17.81,17.831762
13.53,13.668722
21.09,21.082928
12.01,11.947378
17.81,17.807293
21.09,20.846813
16.99,16.946716
13.53,13.745458
13.75,13.8045635
17.81,17.69058
16.99,17.168331
20.8,20.786896
12.01,12.078448
12.01,11.99686
8.02,8.058934
18.04,18.045395
21.09,21.081156
21.22,21.21535
8.02,7.8296585
21.22,21.19907
8.02,7.9572678
20.8,20.869074
20.8,20.767227
12.01,12.089202
17.81,17.780651
13.53,13.523523
13.53,13.597266
16.99,17.014727
21.22,21.188217
17.81,17.806614
21.22,21.23629
13.75,13.748055
13.53,13.546346
16.99,16.903807
