ytrain,ypred
2.8,2.7684257
2.6,2.5912926
1.9,1.883776
2.8,2.7940602
3.3,3.2959633
1.7,1.7356374
2.5,2.506586
1.9,1.8965217
2.6,2.6010225
1.3,1.3171945
2.8,2.8022087
3.3,3.300722
1.9,1.9039525
3.3,3.3006966
3.3,3.3000572
2.6,2.5961695
2.9,2.8954449
2.5,2.492232
2.5,2.4917023
1.3,1.2989521
2.6,2.6045563
2.8,2.7894783
3.2,3.22431
2.4,2.388103
3.2,3.1859326
2.4,2.4017746
3.3,3.298689
1.7,1.6715802
1.7,1.7022297
2.4,2.3979223
1.9,1.8936781
2.6,2.595001
1.9,1.8947384
2.5,2.4949446
1.3,1.306432
2.8,2.7919571
2.4,2.3952086
2.9,2.8847265
3.3,3.30064
2.9,2.889811
2.8,2.804622
1.7,1.7004284
1.7,1.7070419
1.8,1.8258665
2.4,2.4030724
1.9,1.9088756
1.9,1.8877387
2.6,2.6158252
3.3,3.3012564
3.2,3.203472
2.4,2.4024425
1.9,1.9052399
1.3,1.3025243
2.4,2.4072144
2.9,2.8998868
2.8,2.8085597
1.8,1.7841792
3.3,3.298478
1.8,1.8024017
1.9,1.8809843
1.3,1.2997292
1.7,1.6936393
2.4,2.3970816
3.2,3.2084744
1.7,1.7103767
1.9,1.9010533
1.7,1.6989876
1.7,1.6994917
1.7,1.7078943
1.8,1.8081075
2.6,2.6043437
2.9,2.8990223
2.8,2.8065376
2.6,2.5965626
3.3,3.3016713
3.3,3.300723
2.5,2.4976275
2.4,2.3921077
1.9,1.914022
2.4,2.391049
1.9,1.9023393
1.8,1.8094008
1.3,1.3046516
2.5,2.4972727
2.6,2.6169655
3.3,3.298081
1.7,1.6999738
2.4,2.4041743
2.9,2.8990736
2.8,2.7742045
2.6,2.606931
1.7,1.7064719
2.5,2.4892402
1.9,1.9056381
1.9,1.8884203
2.5,2.5015495
3.3,3.299888
2.9,2.8868663
2.5,2.5003877
2.8,2.810812
1.8,1.8084632
1.7,1.7107383
2.4,2.3991008
1.9,1.8934866
2.5,2.5077593
2.5,2.5034332
2.5,2.4989948
2.8,2.7993815
2.4,2.407345
2.8,2.801545
2.9,2.902727
2.4,2.4020417
1.9,1.8626995
2.5,2.5023568
2.9,2.8950496
3.2,3.2005923
1.9,1.9028723
2.6,2.6032624
1.8,1.7983296
3.3,3.3091197
2.6,2.601225
3.3,3.3012424
1.7,1.7119427
1.8,1.8111753
2.5,2.498158
3.2,3.2058723
2.5,2.5026035
2.5,2.4971466
2.5,2.4986973
2.9,2.8946364
2.6,2.6040568
1.7,1.6971797
1.3,1.2926383
2.5,2.5056822
2.6,2.6023276
2.5,2.5001082
3.2,3.195219
1.9,1.9051683
1.8,1.8030299
1.8,1.7982669
2.5,2.5021527
1.8,1.8109803
2.5,2.5005336
2.6,2.6079023
1.9,1.9160593
2.6,2.66086
2.8,2.7915785
1.7,1.7050273
3.3,3.2989066
2.9,2.8872695
3.3,3.2997265
3.2,3.1992447
2.5,2.500036
3.3,3.2998798
1.7,1.7205013
2.5,2.4996324
2.9,2.8965604
2.6,2.6013706
3.3,3.3107157
1.8,1.8040684
2.4,2.4033594
1.3,1.29728
1.8,1.7965046
3.2,3.202307
1.9,1.8960012
2.4,2.4036124
2.9,2.9031224
1.3,1.296515
3.3,3.2949932
1.9,1.8852425
2.8,2.816244
2.5,2.4950612
1.8,1.778102
1.9,1.8844893
1.9,1.8595368
1.7,1.6907463
2.8,2.8021755
1.3,1.3194553
2.8,2.791536
1.3,1.2984086
1.3,1.2950833
3.3,3.2994137
1.7,1.6917825
3.2,3.1942565
1.8,1.8073493
3.3,3.2894104
2.6,2.5996988
3.2,3.1948297
2.9,2.90508
3.3,3.3015518
3.3,3.2984247
1.7,1.7009196
3.3,3.3017187
2.9,2.903323
1.8,1.7934868
3.2,3.2091415
3.2,3.1975808
1.9,1.9030861
1.3,1.2975116
3.2,3.2092886
1.8,1.807324
1.3,1.2997558
2.4,2.4086215
1.8,1.7793897
2.8,2.8045037
2.5,2.493592
1.9,1.8942876
2.5,2.5046494
1.8,1.802232
2.9,2.8988452
1.7,1.7131176
1.8,1.795335
2.5,2.4987373
2.8,2.7314398
2.6,2.6025915
1.9,1.8990927
1.8,1.7881454
3.2,3.2034693
2.9,2.9015586
2.5,2.4993804
3.3,3.2970083
2.8,2.807469
2.9,2.9029958
2.8,2.7970462
2.9,2.8975904
1.7,1.6865249
2.5,2.498216
2.9,2.8824365
2.5,2.5503747
2.8,2.7977304
3.3,3.2941563
1.8,1.8008531
1.7,1.7092656
3.2,3.1920476
3.3,3.2979493
3.3,3.301678
2.4,2.411328
2.9,2.8951876
3.2,3.1917546
2.9,2.8995345
2.4,2.3979347
3.2,3.1758382
2.8,2.8037078
1.7,1.6963879
2.9,2.902621
2.9,2.901851
3.2,3.2005937
2.5,2.4835443
2.8,2.7962782
2.4,2.397992
2.8,2.79592
1.9,1.9062276
2.6,2.601252
3.2,3.2025292
1.7,1.6983471
1.7,1.7066348
1.9,1.8977158
1.9,1.8414918
2.9,2.8984814
2.6,2.5946813
3.3,3.3012424
2.5,2.4995587
3.2,3.189852
2.4,2.4084153
2.8,2.7789464
3.3,3.3001943
2.6,2.652315
3.3,3.3007545
2.8,2.807068
1.8,1.8155246
2.4,2.3932176
2.4,2.4089031
1.7,1.6990031
2.5,2.490648
3.3,3.299939
3.3,3.2996614
1.7,1.6920108
2.5,2.5057778
1.9,1.8927796
3.2,3.2043684
2.9,2.8963645
2.6,2.595838
2.9,2.8976493
3.3,3.3103416
1.7,1.7101194
1.9,1.8994497
2.8,2.755188
1.8,1.8185217
2.4,2.3980787
1.8,1.7889359
3.2,3.1925893
3.2,3.196933
1.7,1.7112354
3.2,3.1981912
2.6,2.60677
1.3,1.3084594
2.4,2.4013727
2.9,2.8964202
1.8,1.7993876
1.3,1.3193864
1.9,1.9037007
2.8,2.7813962
1.7,1.7050542
2.5,2.5004623
3.2,3.1919494
3.3,3.302496
2.5,2.5016756
3.2,3.2008913
1.8,1.8317713
1.7,1.7012669
3.3,3.299343
1.3,1.295765
1.7,1.7060665
2.9,2.8948328
1.7,1.700257
1.9,1.878324
2.8,2.806111
3.2,3.205462
3.2,3.198781
1.3,1.2953974
1.3,1.2846373
1.9,1.8794215
2.8,2.8116872
3.3,3.298819
2.9,2.8988247
2.9,2.897259
1.3,1.3030279
2.9,2.8762841
1.7,1.7018337
2.8,2.7926195
1.9,1.8906807
2.8,2.7951257
2.8,2.7974243
2.5,2.4969819
1.9,1.8888792
3.3,3.300411
1.8,1.8046045
3.3,3.3024004
2.8,2.803192
1.8,1.7889957
1.8,1.804707
1.9,1.8858953
2.6,2.5980432
1.7,1.7085578
1.8,1.7950703
1.7,1.7020432
2.8,2.7997963
2.8,2.7887924
1.9,1.8859196
2.6,2.593017
1.8,1.8113891
3.2,3.2004814
3.3,3.3143868
3.2,3.1846018
3.2,3.2003765
2.4,2.4073737
3.2,3.2013385
1.8,1.7967854
2.8,2.7985926
2.8,2.7706687
3.2,3.1908824
1.9,1.8959751
3.3,3.2987518
2.4,2.3916054
2.6,2.597412
1.7,1.6942645
2.5,2.5039566
1.9,1.8993279
3.3,3.2986798
1.7,1.7007082
2.4,2.403054
3.2,3.2041774
1.8,1.7972856
1.9,1.8692561
1.7,1.7025957
2.4,2.3979895
3.3,3.2986002
1.3,1.2865824
1.9,1.8853976
2.4,2.4060059
3.3,3.303088
2.9,2.9020638
3.2,3.198198
1.3,1.3132286
1.3,1.3053808
2.4,2.3958488
2.8,2.798355
1.3,1.3043536
3.3,3.2965481
2.4,2.3968515
3.2,3.195734
2.6,2.6069553
1.9,1.8951714
1.8,1.8211877
2.9,2.8949406
2.9,2.9007165
2.5,2.4969885
2.5,2.502054
2.4,2.3990777
1.7,1.6919893
1.7,1.7115011
1.3,1.2985511
2.5,2.500525
1.7,1.7226988
1.8,1.8047221
1.7,1.7127527
1.8,1.7959672
2.8,2.8095891
3.2,3.1999848
2.4,2.3949118
3.3,3.2976127
2.5,2.497617
1.7,1.7143965
2.8,2.7683482
1.7,1.7099396
1.9,1.8735982
1.3,1.2992393
2.5,2.4959512
1.8,1.8223578
3.3,3.2993567
3.2,3.20173
2.5,2.505622
1.3,1.3012071
2.9,2.9010422
3.2,3.1979504
1.7,1.7071671
2.6,2.6165762
2.8,2.7950072
1.9,1.8990059
3.2,3.1843345
1.8,1.7935959
1.8,1.7909906
2.9,2.8970244
2.6,2.6013849
1.8,1.7903001
2.4,2.4013162
2.8,2.8041837
2.5,2.5402148
1.3,1.3077945
2.8,2.807265
2.6,2.5892963
1.8,1.7993627
1.7,1.7159631
3.2,3.2006376
2.6,2.5876458
1.8,1.8209122
2.8,2.7964294
2.5,2.506282
3.2,3.2175493
3.2,3.2026834
2.9,2.899131
1.8,1.7867882
1.9,1.9031957
1.7,1.704239
2.8,2.7468903
2.5,2.5011928
2.5,2.4924383
2.6,2.617549
1.3,1.2991666
2.6,2.6124241
2.4,2.3951645
2.8,2.8131843
2.9,2.8795023
3.2,3.2074108
2.5,2.489595
2.9,2.8965073
3.2,3.201849
1.9,1.8927209
1.8,1.7892368
2.4,2.4072437
2.6,2.6076903
3.2,3.203048
2.8,2.7996893
1.7,1.7139268
2.9,2.8521287
1.7,1.7107
2.5,2.5038354
1.8,1.8072134
1.9,1.9082463
2.5,2.4957564
3.2,3.1994348
2.9,2.885666
2.6,2.5964425
1.9,1.8991528
3.3,3.2999458
1.8,1.7928096
3.2,3.195904
1.8,1.8282198
2.6,2.596334
2.5,2.5019324
2.8,2.7975428
1.9,1.8968389
1.3,1.2984562
1.3,1.3018148
2.4,2.4011188
2.8,2.7872849
1.9,1.9045509
2.4,2.4001482
2.5,2.4960785
1.8,1.8214346
1.3,1.3030589
1.3,1.3007585
2.9,2.9015052
3.3,3.290748
1.3,1.3130761
2.9,2.888651
1.9,1.8970777
2.9,2.9023342
1.7,1.7017244
1.8,1.7984179
1.7,1.6824076
1.8,1.801462
3.3,3.2997358
2.8,2.8199534
2.6,2.5980022
2.9,2.8979888
3.3,3.2998762
2.6,2.6011672
1.3,1.3064831
2.8,2.8001008
1.9,1.8957729
3.3,3.3035452
1.3,1.3003843
3.2,3.199533
2.9,2.9031947
2.9,2.9030104
1.7,1.6993217
1.8,1.8032993
2.6,2.5988607
2.5,2.5013297
1.7,1.7082001
2.5,2.508942
1.7,1.6974021
3.2,3.2055213
3.2,3.203095
2.9,2.891794
3.3,3.3007061
2.8,2.8072164
2.8,2.7890918
1.3,1.31148
2.5,2.500857
3.3,3.295246
2.5,2.5055952
1.9,1.9001371
2.8,2.800654
1.3,1.300805
