ytrain,ypred
65.07,65.076965
56.53,56.55935
66.72,66.727295
60.21,60.20152
57.99,57.950153
65.07,65.0795
63.23,63.31222
65.07,65.09304
57.99,57.9717
57.14,57.131134
60.21,60.22567
60.21,60.23549
57.11,57.15341
56.53,56.517685
65.07,65.07421
65.07,65.12346
57.11,57.10644
56.53,56.51605
55.67,55.649506
66.72,66.716774
63.54,63.513454
63.23,63.19223
63.54,63.560364
65.07,65.124084
57.11,57.164192
55.67,55.466106
57.99,57.782173
57.14,57.192432
60.21,60.164406
57.14,57.173813
66.72,66.74493
66.72,66.74188
57.11,57.17765
66.72,66.72316
63.23,63.25724
53.31,53.33343
60.21,60.180817
63.54,63.523426
57.14,57.19698
53.31,53.404526
55.67,55.749825
57.99,57.961376
57.11,57.045406
56.53,56.53183
66.72,66.72494
65.07,65.07885
56.53,56.50575
66.72,66.57347
57.14,57.32213
57.11,57.133385
65.07,65.01018
53.31,53.33149
57.11,57.110672
63.54,63.569626
57.11,57.12509
55.67,55.640987
57.99,57.974194
66.72,66.72231
66.72,66.71901
53.31,53.29251
53.31,53.36428
55.67,55.475666
57.99,58.00823
65.07,65.17297
63.54,63.52063
63.54,63.51971
53.31,53.314064
63.54,63.473732
57.11,57.12097
57.99,58.03178
55.67,55.6286
57.99,58.180317
57.99,57.970745
56.53,56.489586
55.67,55.700123
65.07,65.041115
57.14,57.1666
65.07,65.11021
57.99,57.967503
57.14,57.10128
57.14,57.29227
55.67,55.570335
63.23,63.256874
57.11,57.09914
57.14,57.083893
57.11,57.270508
57.99,58.08787
57.99,57.797802
55.67,55.68193
63.23,62.979805
57.14,57.10416
66.72,66.72367
65.07,65.10191
66.72,66.718575
66.72,66.717575
60.21,60.16968
66.72,66.693275
57.14,57.103043
57.99,57.932167
57.99,57.83441
66.72,66.68249
55.67,55.6729
65.07,65.06294
60.21,60.252983
63.23,63.20842
57.11,57.13858
56.53,56.53018
55.67,55.642605
65.07,65.09444
57.11,57.107437
60.21,60.177685
66.72,66.8725
57.14,57.085617
55.67,55.433006
57.11,57.17886
60.21,60.335484
65.07,65.09136
53.31,53.286327
55.67,55.5514
60.21,60.18117
65.07,65.08033
63.54,63.54739
66.72,66.64172
53.31,53.305817
53.31,53.37042
60.21,60.246365
57.99,58.028072
53.31,53.34447
65.07,65.043304
60.21,60.300777
66.72,66.71455
63.23,63.244198
55.67,55.663586
57.14,57.24204
63.54,63.530163
63.54,63.519424
56.53,56.65556
56.53,56.60098
60.21,60.15417
57.11,57.232635
57.11,57.12398
53.31,53.34864
56.53,56.496464
57.11,57.14857
57.14,57.11592
57.11,57.107292
57.14,57.102997
57.99,58.036705
66.72,66.732574
60.21,60.224266
65.07,65.09657
56.53,56.54029
57.11,57.096077
57.99,57.93492
57.11,57.15155
55.67,55.50256
53.31,53.326267
56.53,56.485764
57.14,57.147438
65.07,65.06595
66.72,66.70238
56.53,56.465904
53.31,53.298775
63.54,63.52254
66.72,66.73337
57.11,57.076626
63.23,63.248493
57.99,58.039467
55.67,55.6862
66.72,66.70092
57.14,57.10414
57.14,57.130634
63.54,63.549683
63.23,63.23278
57.14,57.091717
60.21,60.245983
57.99,58.18086
56.53,56.69806
53.31,53.241505
57.99,57.964714
63.23,63.021248
57.14,57.262558
57.11,57.100166
66.72,66.73657
63.23,63.30929
57.14,57.187332
57.99,58.33154
56.53,56.6299
66.72,66.71124
66.72,66.70073
63.54,63.547108
57.14,57.15429
55.67,55.676567
57.11,57.077454
57.99,58.0714
56.53,56.54333
56.53,56.428665
63.23,63.228027
53.31,53.286594
63.23,63.324528
60.21,60.297062
57.99,57.86812
63.54,63.509174
66.72,66.7707
56.53,56.524147
63.54,63.50157
66.72,66.7312
55.67,55.63958
57.14,57.203465
60.21,60.24174
63.23,63.130352
66.72,66.70452
57.99,57.97874
57.11,57.1064
63.54,63.38975
57.11,57.135162
56.53,56.444553
57.14,57.224846
55.67,55.738575
56.53,56.522396
66.72,66.73436
63.54,63.553856
63.23,63.03696
55.67,55.584747
65.07,65.0332
57.14,57.139885
66.72,66.716805
57.14,57.182724
63.23,63.2405
56.53,56.528812
57.99,58.052868
55.67,55.677605
53.31,53.334774
53.31,53.364784
60.21,60.179447
57.99,57.963234
55.67,55.658207
60.21,60.2117
56.53,56.630733
57.14,57.168797
53.31,53.3556
53.31,53.24157
63.54,63.521313
65.07,64.98387
53.31,53.306774
63.54,63.518158
55.67,55.66232
63.54,63.519108
57.11,57.13868
57.14,57.136684
57.11,57.09748
57.14,57.172085
65.07,65.12855
57.99,58.00402
63.23,63.22522
63.54,63.537292
65.07,65.0871
63.23,63.27039
53.31,53.302814
57.99,57.905254
55.67,55.66728
65.07,65.06197
53.31,53.304928
66.72,66.74116
63.54,63.553085
63.54,63.551407
57.11,57.051197
57.14,57.157986
63.23,63.22902
56.53,56.471443
57.11,57.26837
56.53,56.65557
57.11,57.086338
66.72,66.725204
66.72,66.72607
63.54,63.526054
65.07,65.07515
57.99,57.94953
57.99,57.971138
53.31,53.435596
56.53,56.552177
65.07,65.06915
56.53,56.41437
55.67,55.66247
57.99,58.076195
53.31,53.33738
