ytrain,ypred
53.53,52.940563
61.84,61.904774
164.87,165.02946
117.49,116.16579
126.65,126.706375
61.84,59.328915
117.49,118.20672
192.15,192.01018
53.53,53.409977
129.06,129.0457
61.84,62.09766
126.65,127.03809
39.96,41.110428
117.49,117.54697
192.15,192.07855
61.84,61.843533
192.15,192.07361
192.15,191.95723
126.65,126.69457
164.87,164.09015
129.06,128.84044
129.06,129.0162
39.96,39.841232
126.65,126.8157
117.49,116.1209
131.05,131.54141
110.95,110.94988
131.05,130.64883
110.95,110.94143
192.15,192.452
53.53,53.50147
53.53,53.744972
110.95,111.08458
61.84,61.78411
126.65,126.51124
61.84,62.584446
129.06,129.17178
39.96,40.22823
117.49,116.71527
110.95,110.872284
164.87,164.54256
192.15,192.25154
164.87,163.20013
117.49,118.14425
53.53,53.65761
53.53,53.279198
48.66,46.74427
110.95,110.85524
61.84,62.250412
61.84,61.440056
126.65,129.0622
192.15,192.04654
131.05,131.00655
110.95,111.03367
61.84,62.513924
39.96,40.1504
110.95,111.082634
164.87,165.38419
117.49,117.36855
48.66,48.694828
192.15,192.2461
48.66,48.29473
61.84,61.2164
39.96,39.59982
53.53,53.668415
110.95,110.79028
131.05,130.89928
53.53,53.338814
61.84,62.30711
53.53,53.712505
53.53,53.302692
53.53,52.69379
48.66,48.704376
126.65,126.592224
164.87,164.8417
117.49,118.120255
126.65,127.1377
192.15,192.46594
192.15,191.9803
129.06,128.83694
110.95,111.17615
61.84,62.74184
110.95,110.907524
61.84,61.82945
48.66,49.816677
39.96,39.988922
129.06,128.61644
126.65,127.153946
192.15,192.03404
53.53,53.346336
110.95,111.26829
164.87,164.38853
117.49,113.82571
126.65,126.89262
53.53,53.41101
129.06,128.6327
61.84,62.212864
61.84,62.645832
129.06,128.73842
192.15,192.20082
164.87,164.86165
129.06,129.27339
117.49,117.5572
48.66,48.791668
53.53,53.44331
110.95,110.84521
61.84,61.90038
129.06,129.25894
129.06,129.2253
129.06,128.50238
117.49,118.295746
110.95,111.021736
117.49,116.30087
164.87,164.79233
110.95,110.71736
61.84,59.52597
129.06,129.167
164.87,165.10078
131.05,130.92538
61.84,61.8513
126.65,127.10034
48.66,49.44827
192.15,192.15123
126.65,126.65186
192.15,192.48695
53.53,53.32079
48.66,49.107037
129.06,129.04593
131.05,130.98265
129.06,129.0024
129.06,128.81999
129.06,128.97783
164.87,164.7759
126.65,127.18612
53.53,53.281292
39.96,39.94254
129.06,129.40016
126.65,127.12568
129.06,129.00745
131.05,130.73724
61.84,61.811317
48.66,49.063442
48.66,48.12626
129.06,129.20044
48.66,48.84338
129.06,128.96793
126.65,126.63495
61.84,61.82266
126.65,128.30403
117.49,117.63417
53.53,53.653328
192.15,192.05727
164.87,164.83383
