ytrain,ypred
32.4,32.354946
44.0,44.019558
44.0,43.762585
72.0,72.05638
68.0,68.05429
67.0,67.138565
58.0,57.967205
44.0,44.107544
45.7,45.82238
72.0,71.91777
65.0,64.26281
67.0,67.11725
45.7,45.189842
65.0,65.094864
71.0,70.938705
44.0,43.875618
68.0,68.03612
45.7,45.556816
67.0,67.18
32.4,32.651886
65.0,64.94772
71.0,70.98721
45.7,45.911777
71.0,70.95791
71.0,71.03956
67.0,66.947845
72.0,71.875824
68.0,67.9806
68.0,67.982475
32.4,32.56326
67.0,67.086525
65.0,64.7327
70.0,69.90547
62.0,61.968117
70.0,69.67636
62.0,61.97346
71.0,71.013985
44.0,43.550064
44.0,44.149097
62.0,61.81983
45.7,45.737526
67.0,67.108734
45.7,45.57875
68.0,68.00957
32.4,32.39132
65.0,64.92551
62.0,62.02364
72.0,72.00462
71.0,71.012794
72.0,71.390465
65.0,65.17627
44.0,43.874134
44.0,44.365936
58.0,58.02404
62.0,61.956253
45.7,45.773888
45.7,45.846436
67.0,67.1954
71.0,71.07089
70.0,69.96273
62.0,62.09039
45.7,45.579845
32.4,32.582985
62.0,62.07428
72.0,72.131004
65.0,64.97633
58.0,58.39022
71.0,70.98644
58.0,58.184193
45.7,45.35874
32.4,32.20358
44.0,44.037518
62.0,62.110195
70.0,69.90718
44.0,44.250587
45.7,45.827118
44.0,43.959114
44.0,43.98764
44.0,44.034996
58.0,57.731842
67.0,67.033615
72.0,71.893295
65.0,65.07217
67.0,67.07446
71.0,71.04514
71.0,71.07338
68.0,67.968254
62.0,61.962326
45.7,45.88797
62.0,62.06498
45.7,45.52991
58.0,57.91371
32.4,32.33724
68.0,67.90573
67.0,67.53521
71.0,70.962326
44.0,43.96839
62.0,62.101944
72.0,72.01379
65.0,64.23125
67.0,67.08304
44.0,43.84573
68.0,67.84955
45.7,45.551964
45.7,45.206955
68.0,67.90957
71.0,71.03364
72.0,71.90856
68.0,67.99079
65.0,64.98632
58.0,58.01841
44.0,43.76876
62.0,61.982952
45.7,45.610733
68.0,67.94093
68.0,68.022194
68.0,68.15333
65.0,65.02056
62.0,61.95115
65.0,65.21164
72.0,71.85687
62.0,61.889717
45.7,44.736305
68.0,68.0031
72.0,71.997696
70.0,69.97848
45.7,45.657097
67.0,67.10327
58.0,58.095337
71.0,71.1261
67.0,66.99845
71.0,71.071
44.0,44.365093
58.0,56.56519
68.0,68.00112
70.0,69.91344
68.0,67.940285
68.0,67.84479
68.0,68.5126
72.0,71.93606
67.0,66.95147
44.0,43.864124
32.4,32.856007
68.0,67.93645
67.0,67.15685
68.0,67.85137
70.0,69.709526
45.7,46.095123
58.0,58.444557
58.0,57.984077
68.0,67.961105
58.0,57.943638
68.0,67.993195
67.0,67.06626
45.7,45.88952
67.0,67.31441
65.0,65.07245
44.0,43.991566
71.0,71.008934
72.0,71.913795
71.0,71.00237
70.0,70.09107
68.0,67.91478
71.0,70.965775
44.0,44.423767
68.0,67.98539
72.0,71.89322
67.0,66.98497
71.0,71.05252
58.0,58.025917
62.0,62.077286
32.4,32.39174
58.0,57.870228
70.0,70.0231
45.7,45.636192
62.0,62.028828
72.0,71.874916
32.4,32.445633
71.0,71.10997
45.7,45.427765
65.0,64.70978
68.0,68.04814
58.0,57.839783
45.7,45.42654
45.7,44.74493
44.0,43.731693
65.0,64.94241
32.4,32.883595
65.0,64.97961
32.4,32.16148
32.4,32.471767
71.0,71.08402
44.0,44.012695
70.0,69.97345
58.0,58.130077
71.0,70.79544
67.0,66.95071
70.0,69.96757
72.0,71.94094
71.0,70.932304
71.0,70.9525
44.0,43.921646
71.0,70.923035
72.0,71.975075
58.0,58.69638
70.0,70.08584
70.0,70.04784
45.7,45.847958
32.4,32.511528
70.0,69.95304
58.0,58.00394
32.4,32.402523
62.0,62.653084
58.0,57.84984
65.0,65.02309
68.0,68.00262
45.7,45.60078
68.0,67.866
58.0,58.141888
72.0,71.98909
44.0,44.462044
58.0,58.361755
68.0,68.04143
65.0,63.97137
67.0,67.02975
45.7,45.932484
58.0,58.013855
70.0,69.87866
72.0,72.00181
68.0,68.02282
71.0,71.03118
65.0,64.87439
72.0,71.92528
65.0,65.06339
72.0,71.9012
44.0,43.83217
68.0,68.04106
72.0,71.58409
68.0,68.246605
65.0,65.024414
71.0,70.51435
58.0,57.80393
44.0,44.143955
70.0,70.02681
71.0,70.95637
71.0,71.0873
62.0,61.994354
72.0,71.96584
70.0,69.93198
72.0,71.90393
62.0,62.02413
70.0,70.10764
65.0,65.08063
44.0,43.946712
72.0,71.96547
72.0,71.969315
70.0,69.99923
68.0,67.98788
65.0,65.104805
62.0,61.970795
65.0,64.61136
45.7,45.760647
67.0,66.91344
70.0,70.0636
44.0,43.343403
44.0,44.02932
45.7,45.763752
45.7,44.30898
72.0,71.97812
67.0,67.218216
71.0,71.078354
68.0,67.83916
70.0,69.97535
62.0,62.31766
65.0,64.56046
71.0,71.11042
67.0,68.22401
71.0,71.080414
65.0,64.8917
58.0,57.932064
62.0,62.034946
62.0,62.04662
44.0,43.70174
68.0,68.00424
71.0,71.01507
71.0,71.08906
44.0,43.983467
68.0,68.00793
45.7,45.367603
70.0,70.0343
72.0,72.17927
67.0,67.01736
72.0,71.68746
71.0,71.038666
44.0,44.3698
45.7,45.475273
65.0,64.64449
58.0,58.130367
62.0,62.03313
58.0,57.741024
70.0,70.04901
70.0,70.01874
44.0,44.1907
70.0,69.97044
67.0,67.430115
32.4,32.401783
62.0,61.995636
72.0,71.94374
58.0,58.04082
32.4,32.523415
45.7,46.36679
65.0,65.01956
44.0,44.25847
68.0,68.05671
70.0,69.98924
71.0,71.07385
68.0,68.01956
70.0,69.987785
58.0,58.647617
44.0,43.951107
71.0,70.98781
32.4,32.405663
44.0,44.158665
72.0,71.94823
44.0,44.042515
45.7,45.691574
65.0,65.15751
70.0,69.929436
70.0,70.01601
32.4,32.54432
32.4,32.548126
45.7,45.421043
65.0,65.063255
71.0,70.98579
72.0,71.964195
72.0,71.97655
32.4,32.449734
72.0,71.333015
44.0,44.040253
65.0,65.17739
45.7,45.881157
65.0,65.037865
65.0,64.975044
68.0,67.744705
45.7,45.551006
71.0,70.99827
58.0,57.72587
71.0,71.07096
65.0,65.04529
58.0,57.95411
58.0,57.900883
45.7,45.33169
67.0,67.05772
44.0,43.93911
58.0,58.122368
44.0,44.127262
65.0,64.90802
65.0,64.529915
45.7,45.88611
67.0,66.88087
58.0,57.535145
70.0,69.93326
71.0,70.99154
70.0,70.12081
70.0,70.02414
62.0,62.027607
70.0,69.58969
58.0,58.074028
65.0,64.9577
65.0,64.281494
70.0,69.97143
45.7,45.853004
71.0,70.9827
62.0,61.882504
67.0,66.826546
44.0,44.125595
68.0,67.891945
45.7,45.6037
71.0,71.033195
44.0,43.757248
62.0,61.925175
70.0,70.08661
58.0,57.925907
45.7,45.072914
44.0,43.98208
62.0,61.96788
71.0,71.00516
32.4,32.473335
45.7,45.254005
62.0,61.96161
71.0,71.01863
72.0,71.9949
70.0,69.98113
32.4,32.74779
32.4,32.445953
62.0,61.967815
65.0,64.98763
32.4,32.3471
71.0,70.940056
62.0,61.934658
70.0,69.92982
67.0,67.24257
45.7,45.71091
58.0,58.46499
72.0,71.9165
72.0,72.00869
68.0,68.26715
68.0,67.94395
62.0,62.243412
44.0,43.61255
44.0,43.963013
32.4,32.43495
68.0,68.01165
44.0,44.05233
58.0,57.93109
44.0,43.654816
58.0,57.969906
65.0,64.88784
70.0,69.9886
62.0,62.037815
71.0,71.098595
68.0,67.88858
44.0,44.364258
65.0,64.53588
44.0,43.94622
45.7,44.81913
32.4,32.31163
68.0,67.813896
58.0,58.044647
71.0,71.04049
70.0,70.052124
68.0,68.3054
32.4,32.475147
72.0,72.0232
70.0,70.01935
44.0,44.254066
67.0,67.3176
65.0,65.02528
45.7,45.638874
70.0,69.699486
58.0,57.57484
58.0,57.969173
72.0,72.03484
67.0,67.123474
58.0,57.841873
62.0,62.070587
65.0,65.0123
68.0,68.37393
32.4,32.432014
65.0,65.099754
67.0,67.07563
58.0,58.06542
44.0,43.875435
70.0,70.066635
67.0,66.923645
58.0,58.410378
65.0,64.80491
68.0,67.98216
70.0,69.98358
70.0,70.09932
72.0,72.14805
58.0,58.26993
45.7,45.817646
44.0,44.14336
65.0,64.09874
68.0,67.97795
68.0,68.078606
67.0,67.07368
32.4,32.48736
67.0,67.15906
62.0,62.043976
65.0,64.617065
72.0,71.321785
70.0,69.9922
68.0,67.91298
72.0,71.91214
70.0,69.96429
45.7,45.801796
58.0,58.2485
62.0,62.0175
67.0,66.9483
70.0,70.01025
65.0,65.11106
44.0,44.330242
72.0,71.29453
44.0,44.411385
68.0,68.04961
58.0,58.833736
45.7,45.742912
68.0,67.993195
70.0,70.19864
72.0,72.00063
67.0,67.06974
45.7,45.74266
71.0,71.00473
58.0,57.902393
70.0,69.98089
58.0,58.633575
67.0,66.98835
68.0,68.01515
65.0,65.04031
45.7,45.29964
32.4,32.424652
32.4,32.660664
62.0,62.27375
65.0,64.93576
45.7,45.787243
62.0,62.049416
68.0,68.000885
58.0,58.178055
32.4,32.42524
32.4,32.409935
72.0,72.003
71.0,71.023544
32.4,32.413647
72.0,71.934715
45.7,45.605473
72.0,72.00393
44.0,44.01735
58.0,58.3111
44.0,43.75307
58.0,57.963966
71.0,70.99697
65.0,64.847275
67.0,66.822014
72.0,71.97806
71.0,71.07503
67.0,66.96783
32.4,32.296215
65.0,64.99759
45.7,46.216343
71.0,70.9821
32.4,32.3649
70.0,70.0094
72.0,72.010956
72.0,71.745476
44.0,44.1155
58.0,57.912056
67.0,66.98526
68.0,67.96975
44.0,44.231
68.0,67.93204
44.0,43.982628
70.0,69.85777
70.0,69.97698
72.0,71.98804
71.0,71.01113
65.0,64.97141
65.0,64.85675
32.4,32.615784
68.0,67.99176
71.0,71.106316
68.0,68.05312
45.7,45.731255
65.0,64.88127
32.4,32.831573
