ytrain,ypred
41.61,41.684822
38.44,38.264763
41.61,41.624435
44.86,44.76831
31.8,31.78649
38.96,39.183697
44.9,44.62391
45.53,45.586178
45.61,45.637955
38.44,38.89299
44.17,44.177868
46.34,46.318718
44.9,44.874214
45.61,45.56407
38.96,39.18065
41.61,41.585426
41.61,41.679058
38.96,39.038403
45.53,45.59206
44.17,44.03826
38.96,38.693592
46.34,45.529373
44.86,44.412903
45.61,45.004116
38.44,38.41708
41.61,41.871716
38.96,38.9238
38.96,39.023148
38.96,39.019783
46.34,45.76365
38.44,38.452267
46.34,46.276527
44.17,44.239822
38.44,38.446964
41.61,40.747265
38.96,39.03502
44.17,44.11148
46.75,46.77197
41.61,41.509933
44.9,44.67424
44.86,44.946114
45.53,45.556877
44.9,44.932346
45.53,45.5239
45.61,45.535263
44.86,45.027027
38.96,38.99524
46.75,46.749542
38.96,38.924343
38.96,38.88712
38.96,38.93731
44.17,44.23563
44.9,44.819588
45.61,45.66018
31.8,31.759018
38.96,38.73955
44.9,44.878124
38.96,38.993397
46.75,46.703617
41.61,41.5925
44.86,44.484974
44.86,45.108765
38.96,38.882835
44.86,44.91937
38.96,38.895157
44.9,44.948124
41.61,41.89025
44.9,44.617733
46.34,46.247673
45.61,45.672436
45.53,45.577618
44.17,44.261494
45.53,45.11554
46.75,46.75261
38.96,39.08633
45.53,45.625656
45.61,45.522594
38.96,38.95332
44.17,44.26174
44.9,44.712666
45.53,45.562195
44.86,44.87741
38.44,38.676945
31.8,31.631964
44.86,44.953773
46.75,46.767597
41.61,41.66003
38.44,38.63943
44.17,44.19623
31.8,31.762177
45.53,45.543423
41.61,41.711155
46.34,45.976955
38.96,39.008533
44.86,44.40783
41.61,41.563263
41.61,40.968525
45.61,45.70534
46.34,46.393475
31.8,32.526894
46.34,46.160572
31.8,31.69218
31.8,31.846195
45.53,45.56744
45.61,45.62972
46.75,46.71502
44.86,45.039276
45.53,45.52083
44.9,44.88463
46.75,46.775845
44.17,44.179512
45.53,45.53939
45.53,45.55902
45.61,45.5686
45.53,45.55825
44.17,44.155502
44.86,44.782017
46.75,46.796497
46.75,46.754543
41.61,41.759773
31.8,31.81792
46.75,46.631615
44.86,44.99751
31.8,31.848795
38.44,38.509487
44.86,44.85553
46.34,46.280697
38.96,38.893982
41.61,41.52052
38.96,39.13474
44.86,44.875748
44.17,44.182396
45.61,45.1906
44.86,45.043816
38.96,39.20032
46.34,45.91534
44.9,44.77992
41.61,41.566185
44.86,44.811214
46.75,46.560543
44.17,44.259632
38.96,39.155224
45.53,45.532413
46.34,46.29853
44.17,44.169796
46.34,46.347935
44.17,44.27608
45.61,45.577866
38.96,39.06676
44.17,44.315582
38.96,39.04833
46.34,46.3883
45.53,45.411453
44.86,45.04434
45.61,45.608177
46.75,46.755867
45.53,45.534527
45.53,45.57515
38.44,38.621155
44.17,44.153095
46.75,46.821804
44.17,44.114838
38.44,38.346325
46.75,46.7653
46.34,46.2149
45.61,45.64179
44.17,44.316525
44.17,44.08877
46.75,46.764545
38.96,39.008877
46.34,46.28724
38.44,38.35542
46.34,46.032272
41.61,41.902145
44.9,44.989227
46.75,46.771606
45.61,45.657486
45.61,45.524986
41.61,41.700672
41.61,41.288754
44.17,44.194912
44.9,44.505592
45.53,45.420425
38.96,39.11329
46.75,46.771328
38.44,38.408348
46.34,46.26073
45.53,45.551487
44.9,44.72753
45.53,45.545357
46.34,46.084152
44.86,44.997116
38.44,38.54389
38.44,38.646027
45.61,45.634354
38.96,38.645424
45.53,45.489136
45.53,45.549343
45.61,45.43061
38.96,38.989857
41.61,41.616936
46.75,46.741035
44.17,44.440186
44.9,44.877247
44.17,44.196453
45.53,45.560345
45.61,45.68738
41.61,41.338047
46.34,46.089954
44.86,44.692493
38.44,38.448006
44.86,45.026894
46.75,46.878265
46.75,46.71324
45.61,45.703526
46.75,46.768894
44.9,44.822464
31.8,31.74003
38.44,38.456947
44.17,44.177364
44.86,45.12307
31.8,32.119987
41.61,41.793816
46.34,46.32732
45.61,45.428936
38.96,39.13971
46.75,46.738564
45.53,45.53788
38.96,38.94709
46.75,46.644585
44.86,44.931297
45.61,45.604824
45.53,45.568756
31.8,31.752077
45.61,45.52397
44.17,44.166435
45.61,45.695553
41.61,42.00474
46.34,46.187653
46.75,46.709164
46.75,46.781796
31.8,31.959198
31.8,31.931116
41.61,41.33863
46.34,46.35772
45.53,45.518047
44.17,44.186718
44.17,44.26457
31.8,31.784672
44.17,44.489666
45.61,45.665123
46.34,46.376804
41.61,41.641556
46.34,46.269993
46.34,46.350876
38.96,38.97269
41.61,41.732708
45.53,45.531525
44.86,44.94465
45.53,45.5518
46.34,46.395016
44.86,44.90156
44.86,44.67917
41.61,41.08864
44.9,44.857227
45.61,45.716537
44.86,45.010143
45.61,45.784775
46.34,46.350456
46.34,46.020267
41.61,41.679497
44.9,44.37899
44.86,44.90975
46.75,46.77564
45.53,45.53571
46.75,46.713093
46.75,46.75147
38.44,38.609352
46.75,46.735153
44.86,45.1305
46.34,46.425034
46.34,46.309113
46.75,46.677082
41.61,41.637108
45.53,45.547337
38.44,38.387142
44.9,44.94398
45.61,45.706146
38.96,39.027195
41.61,41.608692
45.53,45.525616
45.61,45.58963
38.44,38.38118
46.75,46.741463
44.86,44.65509
41.61,41.014507
45.61,45.65487
38.44,38.3769
45.53,45.539852
31.8,31.597921
41.61,41.474144
38.44,38.555412
45.53,45.523422
44.17,44.24059
46.75,46.509594
31.8,31.733595
31.8,32.08858
38.44,38.475452
46.34,46.32881
31.8,31.65676
45.53,45.5119
38.44,38.60717
46.75,46.805393
44.9,44.569874
41.61,41.632797
44.86,45.105164
44.17,44.372513
44.17,44.17156
38.96,39.221184
38.96,38.83093
38.44,38.397816
45.61,45.555737
45.61,45.65556
31.8,31.851122
38.96,39.39542
45.61,45.699394
44.86,44.78857
45.61,45.696686
44.86,44.707825
46.34,46.338284
46.75,46.774418
38.44,38.515186
45.53,45.56293
38.96,38.950813
45.61,45.488167
46.34,46.31538
45.61,45.65089
41.61,41.144382
31.8,31.757116
38.96,38.98675
44.86,44.708103
45.53,45.50251
46.75,46.741947
38.96,39.134747
31.8,31.716516
44.17,44.111942
46.75,46.71345
45.61,45.583847
44.9,44.97971
46.34,46.428146
41.61,41.690468
46.75,46.19582
44.86,44.81399
44.86,44.862236
44.17,44.22283
44.9,44.683434
44.86,44.857594
38.44,38.306854
46.34,46.42376
38.96,39.2014
31.8,31.916952
46.34,46.39861
44.9,44.433186
44.86,44.801613
45.61,45.513756
46.75,46.783348
44.9,44.95922
44.86,45.06958
46.34,46.08176
38.96,38.978928
46.75,46.769775
46.75,46.811554
44.17,44.20485
44.86,44.908367
41.61,41.499893
45.61,45.585968
46.34,45.878536
38.96,38.976658
38.96,38.837017
44.9,44.779644
31.8,31.787117
44.9,44.660206
38.44,38.772358
46.34,46.161556
44.17,44.367428
46.75,46.717793
38.96,39.04337
44.17,44.087227
46.75,46.658993
41.61,41.56095
44.86,44.62016
38.44,38.349762
44.9,44.792175
46.75,46.767887
46.34,46.35054
45.61,45.714745
44.17,44.56559
45.61,45.79498
38.96,38.887524
44.86,44.83135
41.61,41.595352
38.96,39.234665
46.75,46.73608
44.17,44.369186
44.9,44.741707
41.61,41.689537
45.53,45.666443
44.86,44.638973
46.75,46.78106
44.86,45.307186
44.9,44.892906
38.96,38.776337
46.34,46.357403
41.61,41.63334
31.8,31.879482
31.8,31.989275
38.44,38.34815
46.34,46.096886
41.61,41.93424
38.44,38.30655
38.96,38.9138
44.86,44.88595
31.8,31.776617
31.8,31.58035
44.17,44.260815
45.53,45.39245
31.8,32.032677
44.17,44.25295
41.61,41.41933
44.17,44.181686
45.61,45.612926
44.86,44.951073
45.61,45.630554
44.86,44.904984
45.53,45.552864
46.34,46.168644
44.9,44.873875
44.17,44.180214
45.53,45.546227
44.9,44.896755
31.8,31.839237
46.34,46.52609
41.61,41.60338
45.53,45.470657
31.8,31.73549
46.75,46.737465
44.17,44.21748
44.17,44.407146
45.61,45.57647
44.86,44.920757
44.9,45.0101
38.96,38.67911
45.61,45.71674
38.96,38.890774
45.61,45.498863
46.75,46.83363
46.75,46.77564
44.17,44.14952
45.53,45.550575
46.34,46.29603
46.34,46.303383
31.8,31.78932
38.96,38.92224
45.53,45.538803
38.96,38.849056
41.61,41.48417
46.34,46.356834
31.8,31.827335
