遗传代数,参数,VAF
50,"{'max_depth': 7, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.31069805937258
51,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.31069805937258
52,"{'max_depth': 7, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.31069805937258
53,"{'max_depth': 7, 'learning_rate': 0.11962318719005996, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.64390998660754
54,"{'max_depth': 7, 'learning_rate': 0.11962318719005996, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.666737510050992}",96.64390998660754
55,"{'max_depth': 7, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.666737510050992}",96.50438308656122
56,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.666737510050992}",96.61147615614938
57,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.31069805937258
58,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.666737510050992}",96.31069805937258
59,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.31069805937258
60,"{'max_depth': 7, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.810773886438085}",96.5375501646118
61,"{'max_depth': 7, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.810773886438085}",96.5375501646118
62,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.48514672413138
63,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.48514672413138
64,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.31069805937258
65,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.810773886438085}",96.40373509276722
66,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.708252076796
67,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.86421790421817
68,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.340405973151
69,"{'max_depth': 7, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.57997302487044
70,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.78052128708953
71,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.8523216705457681, 'colsample_bytree': 0.650310796478089}",96.57997302487044
72,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.708252076796
73,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.57997302487044
74,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.57997302487044
75,"{'max_depth': 7, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.87527878193323
76,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.57997302487044
77,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.8523216705457681, 'colsample_bytree': 0.650310796478089}",96.57997302487044
78,"{'max_depth': 8, 'learning_rate': 0.14813069481204066, 'subsample': 0.9216636835096899, 'colsample_bytree': 0.650310796478089}",96.64551387798802
79,"{'max_depth': 8, 'learning_rate': 0.21513392065517908, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.57997302487044
80,"{'max_depth': 8, 'learning_rate': 0.21513392065517908, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.57997302487044
81,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.25267295990726013, 'colsample_bytree': 0.7701213148248429}",97.0793735617779
82,"{'max_depth': 7, 'learning_rate': 0.21513392065517908, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.69350481998852
83,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.64551387798802
84,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.64551387798802
85,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.8523216705457681, 'colsample_bytree': 0.7701213148248429}",96.69350481998852
86,"{'max_depth': 8, 'learning_rate': 0.18889429871719002, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.69350481998852
87,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.8523216705457681, 'colsample_bytree': 0.7701213148248429}",96.69350481998852
88,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.69350481998852
89,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.8523216705457681, 'colsample_bytree': 0.7701213148248429}",96.69350481998852
90,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.69350481998852
91,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.8523216705457681, 'colsample_bytree': 0.7701213148248429}",96.86144324740191
92,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.86144324740191
93,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.86144324740191
94,"{'max_depth': 8, 'learning_rate': 0.10251301169491145, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.86144324740191
95,"{'max_depth': 8, 'learning_rate': 0.10251301169491145, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.86144324740191
96,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.86144324740191
97,"{'max_depth': 8, 'learning_rate': 0.11723509009005438, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.91048693364522
98,"{'max_depth': 7, 'learning_rate': 0.11723509009005438, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.650310796478089}",96.96844239510257
99,"{'max_depth': 8, 'learning_rate': 0.10251301169491145, 'subsample': 0.9347956933686988, 'colsample_bytree': 0.7701213148248429}",96.86144324740191
