遗传代数,参数,R平方
181,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
182,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
183,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
184,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
185,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
186,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
187,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
188,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
189,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
190,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
191,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
192,"{'max_depth': 7, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
193,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
194,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
195,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
196,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
197,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
198,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
199,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
200,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
201,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
202,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
203,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
204,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
205,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
206,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
207,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
208,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
209,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
210,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
211,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
212,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
213,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
214,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
215,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.9157554456829826}",0.9738848205951852
216,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
217,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
218,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
219,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
220,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
221,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
222,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
223,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
224,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
225,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
226,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
227,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
228,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7605829899098558}",0.9738848205951852
229,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
230,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
231,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
232,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
233,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
234,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
235,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
236,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
237,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
238,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
239,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
240,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
241,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
242,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
243,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
244,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
245,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
246,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
247,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
248,"{'max_depth': 8, 'learning_rate': 0.13076926705578912, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
249,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
250,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
251,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
252,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
253,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
254,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
255,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
256,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
257,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
258,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
259,"{'max_depth': 8, 'learning_rate': 0.23915327907421402, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
260,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.8708071560671784}",0.9738848205951852
261,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
262,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
263,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
264,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
265,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
266,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
267,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
268,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
269,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
270,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
271,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
272,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
273,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
274,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
275,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
276,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
277,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
278,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
279,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
280,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
281,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
282,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
283,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
284,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
285,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
286,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
287,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
288,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
289,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
290,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
291,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
292,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
293,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
294,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
295,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
296,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
297,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
298,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
299,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
300,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
301,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
302,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
303,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
304,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
305,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
306,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
307,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9334418087406801, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
308,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
309,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
310,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
311,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
312,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
313,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
314,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
315,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
316,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
317,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
318,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
319,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
320,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
321,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
322,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
323,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
324,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
325,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
326,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
327,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
328,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
329,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
330,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
331,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
332,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
333,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
334,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
335,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
336,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
337,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
338,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
339,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
340,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
341,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
342,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
343,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
344,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
345,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
346,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
347,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
348,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
349,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
350,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
351,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
352,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
353,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
354,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
355,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
356,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
357,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
358,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
359,"{'max_depth': 8, 'learning_rate': 0.14911090278787933, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.8602923232791001}",0.9738848205951852
360,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
361,"{'max_depth': 8, 'learning_rate': 0.10205210312256942, 'subsample': 0.9742633168128163, 'colsample_bytree': 0.7780825198361027}",0.9738848205951852
