遗传代数,参数,VAF
33,"{'max_depth': 6, 'learning_rate': 0.13016254447460254, 'subsample': 0.7364849243512656, 'colsample_bytree': 0.8504584015752865}",96.02810893944434
34,"{'max_depth': 6, 'learning_rate': 0.11972836515938907, 'subsample': 0.7364849243512656, 'colsample_bytree': 0.8504584015752865}",96.03418105028692
35,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",96.03418105028692
36,"{'max_depth': 6, 'learning_rate': 0.13016254447460254, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",96.03418105028692
37,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.4131551838841359, 'colsample_bytree': 0.8504584015752865}",96.03418105028692
38,"{'max_depth': 6, 'learning_rate': 0.11972836515938907, 'subsample': 0.7364849243512656, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
39,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
40,"{'max_depth': 6, 'learning_rate': 0.13016254447460254, 'subsample': 0.4131551838841359, 'colsample_bytree': 0.8504584015752865}",95.89788432105053
41,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
42,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
43,"{'max_depth': 6, 'learning_rate': 0.046577325342863615, 'subsample': 0.09881506668034346, 'colsample_bytree': 0.8504584015752865}",96.09838463960598
44,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
45,"{'max_depth': 6, 'learning_rate': 0.13016254447460254, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
46,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",96.15917583512812
47,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",96.15917583512812
48,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",96.15917583512812
49,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",96.15917583512812
50,"{'max_depth': 6, 'learning_rate': 0.13016254447460254, 'subsample': 0.13245211717168057, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
51,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.4131551838841359, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
52,"{'max_depth': 6, 'learning_rate': 0.13016254447460254, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
53,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
54,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
55,"{'max_depth': 6, 'learning_rate': 0.13016254447460254, 'subsample': 0.4131551838841359, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
56,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.4131551838841359, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
57,"{'max_depth': 6, 'learning_rate': 0.13352229637239096, 'subsample': 0.40233525204605775, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
58,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
59,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.40233525204605775, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
60,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
61,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
62,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
63,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
64,"{'max_depth': 5, 'learning_rate': 0.13352229637239096, 'subsample': 0.4131551838841359, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
65,"{'max_depth': 5, 'learning_rate': 0.13016254447460254, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",96.12148658066675
66,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.4131551838841359, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
67,"{'max_depth': 5, 'learning_rate': 0.08130256048800172, 'subsample': 0.40233525204605775, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
68,"{'max_depth': 5, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",96.19304819110943
69,"{'max_depth': 5, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",96.19304819110943
70,"{'max_depth': 5, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",96.19304819110943
71,"{'max_depth': 5, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
72,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
73,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
74,"{'max_depth': 5, 'learning_rate': 0.09221504626845584, 'subsample': 0.40233525204605775, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
75,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
76,"{'max_depth': 5, 'learning_rate': 0.1587336223974054, 'subsample': 0.40233525204605775, 'colsample_bytree': 0.8504584015752865}",95.93174906422823
77,"{'max_depth': 5, 'learning_rate': 0.13016254447460254, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
78,"{'max_depth': 5, 'learning_rate': 0.1587336223974054, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
79,"{'max_depth': 5, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
80,"{'max_depth': 6, 'learning_rate': 0.1587336223974054, 'subsample': 0.40233525204605775, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
81,"{'max_depth': 6, 'learning_rate': 0.3012662640124568, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
82,"{'max_depth': 5, 'learning_rate': 0.1587336223974054, 'subsample': 0.40233525204605775, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
83,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
84,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
85,"{'max_depth': 6, 'learning_rate': 0.1587336223974054, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
86,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
87,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
88,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
89,"{'max_depth': 6, 'learning_rate': 0.1587336223974054, 'subsample': 0.5662408209753776, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
90,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
91,"{'max_depth': 6, 'learning_rate': 0.1587336223974054, 'subsample': 0.5662408209753776, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
92,"{'max_depth': 5, 'learning_rate': 0.1587336223974054, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
93,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
94,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
95,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
96,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
97,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
98,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
99,"{'max_depth': 6, 'learning_rate': 0.08130256048800172, 'subsample': 0.5906566033272107, 'colsample_bytree': 0.8504584015752865}",95.83781467343564
