遗传代数,参数,R平方
14,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
15,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
16,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
17,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
18,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
19,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
20,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
21,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
22,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
23,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
24,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
25,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9487398372666658
26,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
27,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
28,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
29,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
30,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
31,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
32,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
33,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
34,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
35,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
36,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
37,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
38,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
39,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
40,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
41,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
42,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
43,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
44,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
45,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.30965879509955496, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
46,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
47,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
48,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
49,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
50,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
51,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
52,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
53,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
54,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
55,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
56,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
57,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
58,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
59,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
60,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
61,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
62,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
63,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
64,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.949486547608435
65,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.949486547608435
66,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.949486547608435
67,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
68,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
69,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
70,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
71,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
72,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
73,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
74,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
75,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
76,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
77,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
78,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
79,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
80,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
81,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
82,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
83,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
84,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
85,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
86,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
87,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
88,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
89,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
90,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
91,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
92,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
93,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9463238501934039
94,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
95,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
96,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
97,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
98,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
99,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
100,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
101,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
102,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
103,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
104,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
105,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
106,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
107,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
108,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
109,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
110,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
111,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
112,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
113,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
114,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
115,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9462033516707056
116,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
117,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
118,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
119,"{'max_depth': 7, 'learning_rate': 0.1326207542421691, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
120,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
121,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
122,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
123,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
124,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
125,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
126,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
127,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
128,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
129,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
130,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
131,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
132,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
133,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
134,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
135,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
136,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
137,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
138,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
139,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
140,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
141,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
142,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
143,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.2572159898800931, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
144,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
145,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.2572159898800931, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
146,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.2572159898800931, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
147,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
148,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
149,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
150,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
151,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
152,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
153,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
154,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
155,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
156,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
157,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
158,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
159,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
160,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
161,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
162,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
163,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
164,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
165,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
166,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
167,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
168,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
169,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
170,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
171,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
172,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
173,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
174,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
175,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
176,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
177,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
178,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
179,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
180,"{'max_depth': 7, 'learning_rate': 0.11902601877398872, 'subsample': 0.32004814860572384, 'colsample_bytree': 0.4366834956709715}",0.9515631091346082
